char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
char_00769,female,pear,0.15,65.0,40.06,153.8,46.1,34.3,94.5,90.0,100.2,32.7,31.8,25.6,60.4,38.0,31.5,24.1,38.2,40.7,1.0,0.6411,0.0,0.0919,0.0,-0.0,-0.0,0.4144,-1.0,-0.5,0.26,-0.0592,0.6442,0.2468,1.0,-0.3,-0.2715,0.9958,-0.9196,0.0,-0.3592,1.0,0.4108,0.4607,153.82,46.29,34.67,94.69,90.13,100.36,33.14,31.67,25.53,60.04,37.81,31.5,24.1,38.2,40.7,0.8982,0.8981,1.344,1.3352,1.5895,1.5879,1.05,1.0506,1.0603,1.0599,0.346,0.35,0.5265,0.5275,0.4878,0.4889,0.3423,0.3455,0.7651,0.7651,1.0654,1.0654,0.8368,0.8376,0.805,0.8061,0.4601,0.4612
char_00770,female,pear,0.639,73.7,37.34,165.9,44.3,36.7,94.0,85.0,105.5,31.9,31.3,25.7,64.3,41.8,34.0,24.7,41.3,42.5,-1.0,0.15,0.3872,0.0483,0.0,0.0,0.4385,-0.5,-1.0,-0.5,-0.3651,-0.0401,0.3045,1.0,0.8843,0.1212,-0.1876,1.0,1.0,0.0,-0.2102,0.4262,0.5664,-0.1935,165.93,44.59,37.27,94.49,85.3,105.67,34.36,30.4,25.19,62.4,39.86,34.0,24.7,41.34,42.5,0.8057,0.8072,1.2071,1.1964,1.5383,1.5655,1.1059,1.1077,1.1223,1.1183,0.3394,0.3636,0.4868,0.4872,0.4713,0.4719,0.3479,0.3527,0.7265,0.7265,1.0291,1.0281,0.7488,0.7627,0.8211,0.8286,0.4199,0.422
char_00771,male,rectangle,0.931,93.5,26.1,173.4,51.2,35.4,112.3,102.4,106.3,42.9,37.5,33.2,65.9,41.2,35.4,25.3,42.4,45.5,1.0,1.0,0.4716,0.157,0.0,0.0,0.0,-0.5,-0.6278,-0.4991,1.0,0.0156,1.0,-0.3146,1.0,-0.3,-0.0449,0.6932,1.0,1.0,-0.1463,0.3496,0.7497,0.1207,173.15,48.86,34.64,111.27,101.15,105.02,42.2,36.43,30.93,64.64,40.42,35.68,25.46,42.67,45.77,0.9633,0.9631,1.4463,1.4105,1.5995,1.5992,1.0967,1.1,0.9466,0.9438,0.382,0.3793,0.569,0.5636,0.4559,0.4391,0.333,0.3298,0.7147,0.7136,1.0731,1.0727,0.9102,0.9013,0.8853,0.849,0.4817,0.4652
char_00772,male,v_shape,1.447,95.2,25.15,173.7,55.2,34.8,118.1,97.5,106.4,39.4,40.8,33.8,65.5,41.3,37.2,28.6,41.5,46.3,1.0,1.0,0.3015,0.1014,0.0,0.0,0.0,-0.5,-1.0,0.349,1.0,0.3166,1.0,0.6239,1.0,-0.3,-0.0232,0.8724,0.2707,0.7539,-0.2012,0.6296,0.9402,0.7662,173.78,51.85,35.04,116.94,96.11,104.65,39.13,38.27,29.35,61.99,39.25,37.7,28.9,41.58,46.33,0.9164,0.9184,1.5862,1.4797,1.586,1.5794,1.2113,1.2167,0.9009,0.8949,0.3336,0.3346,0.6229,0.6174,0.4674,0.4434,0.3271,0.3348,0.7688,0.7666,1.1157,1.1142,0.9879,0.975,0.8284,0.7669,0.5188,0.4955
char_00773,male,rectangle,0.054,73.8,15.58,177.2,48.5,32.7,97.5,83.0,95.6,37.3,32.7,27.0,59.3,37.0,35.1,27.2,44.7,48.8,1.0,-0.5526,0.0,0.1437,0.0,0.0,0.0,-0.5,-0.8349,-0.5,0.9935,0.1995,0.7845,-0.5497,1.0,-0.3,0.0749,0.7308,1.0,0.6514,-0.0677,0.6294,0.7224,0.455,177.18,48.53,32.88,97.56,83.03,95.63,37.31,32.63,26.96,59.11,36.9,35.11,27.2,44.73,48.83,0.8682,0.8682,1.4832,1.476,1.6027,1.6019,1.1747,1.175,0.9805,0.9802,0.3826,0.3824,0.5514,0.552,0.4974,0.4974,0.3421,0.3438,0.7749,0.7747,1.0917,1.0917,0.8838,0.8843,0.8257,0.8262,0.5073,0.5075
char_00774,male,v_shape,1.042,76.1,12.08,174.0,50.3,30.3,100.3,78.4,92.9,37.4,40.1,31.9,58.9,36.7,36.6,27.0,43.9,45.9,1.0,-1.0,0.2299,0.1098,0.0,0.0,0.0,-0.5,-1.0,-0.4684,1.0,0.1778,1.0,0.0799,1.0,-0.3,-0.0309,0.31,1.0,0.5117,-0.0717,-0.0679,0.859,0.8226,173.78,48.85,31.69,100.08,78.08,92.13,37.34,38.02,29.01,55.72,34.95,36.92,27.18,44.33,46.27,0.8439,0.8475,1.6601,1.5415,1.6049,1.5943,1.2793,1.2818,0.9262,0.9206,0.3729,0.3731,0.6808,0.6823,0.5015,0.4881,0.3262,0.344,0.7377,0.7362,1.0456,1.0438,1.0926,1.0878,0.7955,0.763,0.5414,0.5302
char_00775,female,pear,0.284,74.2,35.14,173.3,46.5,36.2,93.7,85.9,104.1,32.2,29.0,26.6,60.0,39.3,35.6,26.7,43.0,48.0,-1.0,0.2861,0.144,0.0669,0.0,0.0,0.3257,-0.5,-1.0,-0.5,0.305,0.1443,0.6964,1.0,0.9119,0.1042,0.0443,1.0,1.0,0.0,-0.1437,0.3788,0.7296,-0.0638,173.31,46.63,36.44,93.92,86.04,104.18,33.29,28.61,26.36,59.16,38.44,35.6,26.7,43.01,48.0,0.8252,0.8259,1.2845,1.2796,1.5267,1.539,1.0908,1.0916,1.111,1.1092,0.3436,0.3545,0.4833,0.4836,0.4963,0.4965,0.3477,0.3498,0.75,0.75,1.1163,1.116,0.7379,0.7443,0.9172,0.9214,0.4467,0.4476
char_00776,female,pear,0.229,74.5,31.28,170.9,46.7,35.4,88.2,79.4,102.5,33.7,33.6,28.7,64.8,39.9,36.1,25.5,45.7,46.9,1.0,-0.582,0.3461,0.0459,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.263,0.0279,0.9216,1.0,1.0,-0.2185,-0.0025,0.9813,-0.0598,0.0,-0.024,1.0,0.7649,0.2177,170.93,46.63,35.8,88.37,79.48,102.54,34.08,33.22,28.47,63.73,39.36,36.13,25.52,45.7,46.89,0.7746,0.7751,1.3192,1.3025,1.6241,1.6192,1.1108,1.1119,1.1621,1.1603,0.3821,0.3857,0.5185,0.5213,0.5295,0.5277,0.3454,0.3491,0.7064,0.7063,1.0263,1.026,0.8421,0.844,0.8542,0.857,0.4556,0.4547
char_00777,female,apple,3.533,111.4,60.65,164.5,56.21,43.58,124.58,131.12,129.04,40.93,45.22,34.19,81.8,45.02,33.96,27.5,44.58,47.42,1.0,1.0,0.0,0.3778,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.7368,0.2619,1.0,-1.0,1.0,0.6593,-0.025,0.4002,-1.0,0.0,-0.1134,-0.224,0.6822,0.7635,165.21,47.89,40.12,122.35,122.66,126.94,40.82,40.54,31.28,70.25,39.62,34.78,27.95,43.68,46.51,1.0161,0.9663,1.2898,1.1937,1.817,1.7731,0.9501,0.9975,1.0358,1.0375,0.3285,0.3336,0.5528,0.5771,0.4512,0.3914,0.3377,0.3161,0.8098,0.8036,1.0637,1.0648,1.0044,1.0232,0.7561,0.7716,0.4356,0.3773
char_00778,male,v_shape,0.019,72.5,13.69,175.0,48.9,32.3,100.7,82.3,94.3,39.3,33.5,30.0,54.5,35.8,36.7,26.0,42.6,44.0,-1.0,0.0383,0.5301,0.0524,0.0,0.0,0.0,-0.5,0.0854,-0.5,0.9912,0.0554,1.0,1.0,1.0,-0.2605,-0.1207,0.2797,1.0,0.8671,-0.1371,-0.5268,0.8274,-0.046,174.99,48.88,32.31,100.69,82.29,94.28,39.3,33.46,29.9,54.48,35.78,36.71,26.0,42.61,44.01,0.8727,0.8728,1.5139,1.5128,1.5223,1.5226,1.2236,1.2236,0.9364,0.9363,0.3903,0.3903,0.6147,0.6142,0.4856,0.4855,0.3425,0.3427,0.7084,0.7083,1.0329,1.0329,0.9358,0.9352,0.8955,0.8936,0.5186,0.5185
char_00779,male,rectangle,3.182,117.3,32.06,175.0,57.96,39.63,120.21,113.4,117.43,43.08,42.89,34.78,75.74,46.78,36.94,28.69,46.3,48.31,1.0,1.0,0.1006,0.2632,0.0,0.0,0.0,-0.5,-1.0,-0.3759,1.0,0.3555,1.0,-1.0,1.0,-0.1761,0.0461,1.0,0.2599,0.8642,-0.0042,0.901,0.9355,0.7487,175.17,49.12,36.28,116.48,108.41,112.97,42.16,39.09,30.33,69.06,42.07,37.82,29.18,46.19,48.15,0.9657,0.9596,1.4625,1.3539,1.6191,1.6415,1.0601,1.0744,0.9769,0.9699,0.3584,0.362,0.5663,0.566,0.4822,0.4217,0.3375,0.3211,0.7767,0.7715,1.0434,1.0424,0.9168,0.9292,0.8109,0.7759,0.4936,0.4348
char_00780,female,apple,0.0,74.4,43.48,161.2,47.6,37.2,106.5,101.0,107.5,38.5,35.3,27.2,64.8,36.4,32.9,23.2,40.6,45.2,0.1735,0.9648,0.4037,0.1409,0.194,0.0,0.0,-0.5,-0.8438,-0.5,0.5704,-0.168,0.3995,-0.4156,-0.2354,0.1578,-0.0692,0.1075,-0.6204,0.1776,-0.2326,0.016,0.5179,0.0028,161.2,47.6,37.2,106.5,101.0,107.5,38.5,35.3,27.2,64.8,36.4,32.9,23.2,40.6,45.2,0.9395,0.9395,1.2796,1.2796,1.7802,1.7802,1.0545,1.0545,1.0094,1.0094,0.3615,0.3615,0.5448,0.5448,0.4469,0.4469,0.346,0.346,0.7052,0.7052,1.1133,1.1133,0.9698,0.9698,0.7705,0.7705,0.4428,0.4428
char_00781,male,hourglass,0.04,69.4,8.52,192.7,45.1,35.2,84.7,75.7,93.6,35.2,28.2,28.6,51.3,38.0,39.9,31.0,49.1,51.4,-1.0,-0.5026,0.4919,0.0,0.0,0.1429,0.0,-0.5,1.0,-0.2063,-0.4967,0.4687,1.0,0.7649,-0.9215,0.4828,0.1928,0.8595,1.0,0.3162,0.1623,-1.0,1.0,-0.3877,192.68,45.07,35.18,84.69,75.69,93.59,35.2,28.19,28.54,51.31,38.0,39.64,30.87,49.11,51.42,0.8088,0.8087,1.2812,1.2811,1.35,1.3503,1.1189,1.1189,1.1051,1.1051,0.4156,0.4156,0.5497,0.5494,0.5325,0.5322,0.3761,0.3759,0.7769,0.7788,1.0468,1.047,0.7421,0.7418,1.0142,1.0124,0.4818,0.4816
char_00782,male,rectangle,2.968,126.5,30.04,182.7,59.5,41.8,130.2,114.2,122.4,45.2,42.4,35.7,78.8,44.0,39.3,27.9,46.9,48.8,1.0,1.0,0.2018,0.2443,-0.0,0.0,0.0,-0.5,-1.0,0.1278,1.0,0.2049,1.0,-1.0,1.0,0.1443,0.0752,0.7865,1.0,1.0,0.0256,1.0,1.0,0.6326,182.73,51.01,38.98,126.63,109.78,118.27,43.14,39.03,30.64,72.67,40.9,38.38,27.51,46.91,48.78,0.933,0.9282,1.4234,1.3086,1.7909,1.7768,1.1401,1.1535,0.9401,0.934,0.3472,0.3407,0.5381,0.5371,0.457,0.4028,0.3415,0.3296,0.7099,0.7168,1.0405,1.0399,0.9636,0.9543,0.842,0.785,0.4861,0.4313
char_00783,male,rectangle,0.255,75.8,25.9,166.3,47.6,34.1,99.3,96.5,100.6,39.3,34.4,31.0,62.2,37.8,35.0,24.7,39.3,43.0,1.0,1.0,0.3988,0.1088,0.0,0.0,0.0,-0.5,-0.7968,-0.5,0.5212,-0.0382,1.0,-0.2163,1.0,-0.3,-0.1593,0.4922,1.0,0.7284,-0.2918,0.3763,0.6879,0.0574,166.22,47.26,34.16,99.26,96.31,100.46,39.29,33.88,29.89,61.57,37.42,35.07,24.75,39.4,43.1,0.9592,0.9587,1.3959,1.3835,1.6455,1.6454,1.029,1.0306,1.0131,1.0121,0.3958,0.3958,0.5531,0.5503,0.4794,0.4761,0.339,0.34,0.7057,0.7057,1.0941,1.0939,0.9101,0.9054,0.9012,0.8822,0.4732,0.4704
char_00784,female,pear,0.152,58.5,31.33,160.8,43.4,34.6,85.0,76.8,97.5,31.3,29.6,26.0,56.6,36.6,33.5,24.1,39.2,44.0,-1.0,-0.1927,0.0,0.044,0.0,0.0947,0.5631,-0.5,-1.0,-0.5,-0.5,-0.0627,0.8966,1.0,1.0,-0.1061,-0.1291,1.0,-0.2041,0.0,-0.3152,0.7354,0.5404,0.3899,160.81,43.84,34.87,85.29,77.01,97.79,31.6,29.53,25.96,56.46,36.45,33.46,24.08,39.2,43.99,0.7877,0.7875,1.2543,1.2572,1.5464,1.549,1.1068,1.1075,1.1471,1.1466,0.3682,0.3705,0.523,0.523,0.5106,0.514,0.3549,0.3566,0.7194,0.7197,1.1224,1.1222,0.8087,0.8102,0.8784,0.8791,0.4451,0.4483
char_00785,female,rectangle,0.777,37.2,19.17,151.6,40.57,28.97,84.17,62.47,83.12,29.31,24.44,22.86,45.42,30.43,31.0,22.42,37.42,40.2,-1.0,-1.0,0.0,0.0591,0.0,1.0,0.8064,-0.5,-1.0,-0.5,-0.5,-0.2001,1.0,1.0,1.0,-0.3,-0.3028,0.6866,-1.0,0.0,-0.3855,0.496,0.3093,0.3465,151.84,43.34,30.73,85.86,63.65,84.58,30.19,24.59,22.88,45.93,30.7,30.78,22.32,37.24,39.99,0.7516,0.7525,1.4004,1.4103,1.4926,1.4961,1.3474,1.3489,0.9875,0.9851,0.3482,0.3516,0.5381,0.5354,0.482,0.5048,0.3485,0.3633,0.7232,0.7251,1.0743,1.0738,0.8032,0.801,0.9354,0.9305,0.4881,0.5124
char_00786,male,rectangle,0.0,75.5,20.73,172.4,47.6,33.5,104.9,88.1,97.3,36.8,31.9,27.6,60.2,36.5,37.8,27.1,42.6,47.7,0.041,0.1877,0.4442,0.1049,0.0202,0.0,0.0,-0.3606,-0.2662,-0.2668,0.3416,0.1536,0.5459,-0.1536,-0.0534,-0.2889,0.0382,0.3122,-0.1874,0.0164,-0.1412,0.1298,0.9005,-0.2509,172.4,47.6,33.5,104.9,88.1,97.3,36.8,31.9,27.6,60.2,36.5,37.8,27.1,42.6,47.7,0.9054,0.9054,1.4209,1.4209,1.6493,1.6493,1.1907,1.1907,0.9276,0.9276,0.3508,0.3508,0.5299,0.5299,0.4538,0.4538,0.3443,0.3443,0.7169,0.7169,1.1197,1.1197,0.874,0.874,0.8652,0.8652,0.4892,0.4892
char_00787,female,pear,1.846,109.8,58.33,164.6,53.69,43.78,124.07,120.52,130.02,38.29,42.43,32.96,83.64,45.72,32.46,23.66,40.65,45.51,1.0,1.0,0.0743,0.3164,0.0,0.0,0.0,-0.5,-1.0,-0.3274,1.0,-0.0845,1.0,-1.0,1.0,0.5167,-0.073,0.9323,-0.1634,0.0,-0.269,1.0,0.561,0.7213,164.76,49.37,42.12,123.04,117.92,129.15,39.68,39.83,30.87,77.0,42.59,32.95,23.91,40.42,45.27,0.9269,0.913,1.2264,1.1721,1.8294,1.8079,1.0295,1.0434,1.048,1.0497,0.3086,0.3225,0.5073,0.5173,0.4327,0.4013,0.3367,0.3261,0.7289,0.7256,1.1196,1.12,0.928,0.9352,0.7768,0.775,0.4129,0.3823
char_00788,female,pear,0.573,50.6,30.23,155.7,42.8,30.8,78.3,79.0,90.0,30.9,25.5,24.5,52.8,33.5,31.9,24.6,40.3,43.8,1.0,-0.1309,0.0,0.1239,0.0,0.8833,0.0,-0.0932,-1.0,-0.5,-0.4943,-0.0087,1.0,-0.1113,0.3473,-0.3,-0.1708,0.7553,-1.0,0.0,-0.2797,0.7971,0.394,0.1705,156.43,43.44,32.01,78.87,79.4,90.51,32.13,25.19,24.26,51.89,33.02,31.9,24.6,39.66,43.08,0.8778,0.8773,1.3896,1.3571,1.5761,1.5715,0.9911,0.9933,1.1494,1.1476,0.3946,0.4074,0.483,0.4854,0.5466,0.5508,0.3422,0.3537,0.7712,0.7712,1.0868,1.0862,0.7612,0.7629,0.9608,0.9631,0.4756,0.4799
char_00789,male,rectangle,1.506,96.6,27.74,169.4,55.4,37.5,122.6,104.4,110.6,43.4,41.3,33.7,67.3,38.4,38.7,27.8,43.2,45.3,1.0,1.0,0.3163,0.1664,0.0,0.0,0.0,-0.5,-1.0,0.1262,1.0,0.2148,1.0,-0.2933,1.0,-0.1167,-0.0705,0.3855,-0.6252,1.0,-0.128,0.5088,1.0,0.7264,169.44,51.08,35.99,120.57,102.18,108.22,41.9,39.6,30.25,65.32,37.27,38.47,27.73,43.2,45.28,0.9439,0.9442,1.4773,1.4193,1.7526,1.7526,1.1743,1.18,0.9021,0.8976,0.354,0.3475,0.6137,0.6062,0.4519,0.4237,0.3391,0.3326,0.7183,0.7208,1.0486,1.0481,1.0755,1.0625,0.816,0.7639,0.5009,0.472
char_00790,male,v_shape,0.935,87.6,26.1,178.4,50.3,33.3,103.7,99.5,100.3,38.6,34.6,32.2,60.7,40.3,37.6,27.9,37.6,46.6,1.0,1.0,0.0851,0.1677,0.0,0.0,0.0,-0.5,1.0,-0.5,1.0,0.2601,1.0,-0.5968,1.0,-0.3,0.0118,0.8829,1.0,0.6035,-0.3584,0.2777,0.9404,0.3066,177.93,48.61,33.2,103.18,98.59,99.44,38.47,33.05,28.99,58.8,39.08,37.87,28.06,38.08,47.16,0.992,0.9915,1.5105,1.4642,1.5062,1.5046,1.0422,1.0466,0.9672,0.9638,0.3722,0.3728,0.57,0.5621,0.4851,0.4711,0.332,0.3339,0.742,0.741,1.2394,1.2384,0.8586,0.8457,0.9306,0.8772,0.5015,0.4888
char_00791,male,v_shape,0.906,76.8,16.5,171.0,50.8,32.5,98.9,83.8,97.3,38.3,39.2,32.3,60.2,40.2,37.4,28.6,43.7,45.8,1.0,0.1226,0.5142,0.0241,0.0,0.0,0.0,-0.5,-1.0,-0.4164,1.0,0.2917,1.0,1.0,1.0,-0.3,-0.0412,0.7992,0.4365,0.8139,-0.0915,0.1373,0.9014,0.5372,171.05,49.24,33.51,98.48,83.33,96.36,38.19,37.5,29.51,57.78,38.75,37.7,28.78,43.83,45.87,0.8613,0.8648,1.5631,1.4694,1.4975,1.4911,1.1802,1.1818,0.9838,0.9785,0.3873,0.3878,0.6512,0.649,0.5137,0.5,0.334,0.3478,0.7647,0.7634,1.0481,1.0465,0.9751,0.9677,0.824,0.7869,0.5221,0.511
char_00792,male,rectangle,0.625,92.2,23.04,173.7,50.3,34.9,106.5,95.2,105.6,40.3,38.0,32.1,68.0,42.4,35.6,24.9,42.8,46.4,1.0,0.9884,0.5758,0.0672,0.0,0.0,0.0,-0.5,-1.0,-0.3454,1.0,-0.0303,1.0,0.3874,1.0,-0.3,-0.0046,0.9749,1.0,0.9459,-0.1325,0.8441,0.7603,0.2458,173.54,49.5,35.96,106.46,95.04,105.25,40.29,36.87,30.36,66.01,41.3,35.8,25.01,43.08,46.65,0.9015,0.903,1.4413,1.3765,1.6038,1.5983,1.1187,1.1202,0.9915,0.9886,0.3784,0.3785,0.5588,0.5586,0.4723,0.465,0.3305,0.3417,0.6994,0.6986,1.0841,1.0829,0.8962,0.8927,0.8447,0.8234,0.4763,0.4703
char_00793,female,pear,0.794,58.0,46.83,149.4,44.0,35.4,96.3,100.3,101.5,31.5,28.3,22.0,58.3,33.3,31.4,22.1,41.9,41.3,1.0,1.0,0.0,0.151,0.0,0.0,0.0,0.5149,-1.0,-0.5,-0.3785,-0.2286,-0.13,-0.9402,-1.0,0.3009,-0.3302,0.133,-1.0,0.0,-0.2547,-0.1267,0.3865,-0.1311,151.3,44.24,36.02,96.63,99.87,101.65,34.64,28.08,21.88,57.64,32.98,31.41,22.1,40.01,39.41,0.9882,0.9825,1.2429,1.2282,1.7508,1.7477,0.9601,0.9676,1.054,1.052,0.3271,0.3585,0.4854,0.4872,0.4569,0.4578,0.3488,0.3544,0.7038,0.7036,0.9857,0.985,0.8498,0.8514,0.7774,0.7792,0.4335,0.4352
char_00794,male,rectangle,1.993,103.0,29.29,167.8,55.6,37.8,125.3,106.2,111.4,43.1,45.0,37.8,68.7,41.4,32.9,23.9,38.7,43.4,1.0,1.0,0.681,0.1472,0.0,0.0,0.0,-0.5,-1.0,-0.099,1.0,-0.0965,1.0,0.014,1.0,-0.0516,-0.1381,0.3771,1.0,0.7708,-0.3135,-0.1089,0.5815,0.4936,167.81,50.39,36.09,123.1,103.56,108.67,42.58,42.12,31.92,65.59,39.51,33.55,24.28,38.73,43.42,0.9533,0.953,1.4709,1.3962,1.6594,1.6601,1.1798,1.1887,0.8891,0.8828,0.344,0.3459,0.655,0.6422,0.4437,0.4093,0.3393,0.3321,0.7264,0.7237,1.1214,1.1211,1.087,1.0661,0.84,0.7578,0.4991,0.4637
char_00795,female,pear,0.002,84.9,42.04,175.4,49.8,40.8,103.3,95.5,114.3,34.6,34.2,28.1,66.7,40.2,37.8,25.9,43.6,48.3,-0.1221,1.0,0.4845,0.0308,0.0,0.0,0.1128,-0.5,-1.0,-0.317,1.0,0.0469,0.7501,1.0,0.8715,0.4942,0.0646,1.0,1.0,0.0,-0.1168,0.5695,0.9271,0.1595,175.4,49.8,40.8,103.3,95.5,114.3,34.61,34.2,28.1,66.69,40.2,37.8,25.9,43.6,48.3,0.8355,0.8355,1.2206,1.2206,1.6592,1.659,1.0817,1.0817,1.1065,1.1065,0.3349,0.335,0.5127,0.5128,0.4821,0.4821,0.357,0.357,0.6852,0.6852,1.1078,1.1078,0.8507,0.8507,0.8216,0.8216,0.4357,0.4357
char_00796,female,pear,0.061,61.0,31.88,161.9,45.0,33.8,89.5,78.0,99.0,32.3,28.5,25.6,57.4,35.8,33.8,23.0,41.0,41.5,-0.318,-0.4513,0.0,0.1045,0.0,0.3996,0.3901,-0.5,-1.0,-0.5,-0.0732,-0.1532,0.9206,1.0,1.0,-0.3,-0.2406,0.9041,0.272,0.0,-0.2306,1.0,0.5827,0.3013,161.91,45.08,33.97,89.58,78.05,99.04,32.57,28.47,25.58,57.3,35.75,33.8,23.0,41.0,41.5,0.7879,0.7881,1.3314,1.3271,1.6034,1.6028,1.1474,1.1477,1.1061,1.1056,0.3609,0.3636,0.4965,0.4969,0.5028,0.5032,0.3414,0.343,0.6805,0.6805,1.0122,1.0122,0.7961,0.7964,0.8982,0.8985,0.4545,0.4552
char_00797,female,rectangle,0.056,60.4,35.61,158.7,43.4,33.4,97.6,86.7,97.6,33.6,27.8,25.7,57.6,32.2,32.4,24.4,42.1,43.3,1.0,0.1289,0.0,0.162,0.0,0.6211,0.6767,-0.5,-1.0,-0.5,-0.5,-0.0296,0.9689,-0.2532,0.1171,-0.2961,-0.1645,0.3669,-1.0,0.0,-0.1747,1.0,0.4399,0.207,158.72,43.56,33.5,97.71,86.78,97.71,33.68,27.78,25.69,57.53,32.17,32.39,24.39,42.08,43.28,0.8883,0.8881,1.2994,1.3003,1.7888,1.7883,1.1257,1.126,1.0,1.0,0.3443,0.3447,0.4826,0.4829,0.4447,0.4458,0.3422,0.3429,0.7531,0.753,1.0285,1.0285,0.8634,0.8635,0.9245,0.9248,0.4447,0.4458
char_00798,female,hourglass,1.119,63.8,35.42,158.7,42.0,35.5,84.4,76.8,103.7,30.2,29.5,25.8,64.7,36.9,32.7,24.4,42.2,43.7,0.8557,-1.0,0.0,0.0746,0.0,0.0,0.4101,-0.5,-1.0,-0.5,-0.5,-0.0398,0.6496,1.0,1.0,0.1159,-0.1701,0.7568,-1.0,0.0,-0.2102,1.0,0.4693,0.1558,159.3,43.87,37.28,85.88,77.87,105.29,32.64,28.76,25.35,62.35,35.77,32.59,24.34,41.65,43.12,0.7406,0.7396,1.1831,1.1768,1.7534,1.7431,1.099,1.1029,1.2287,1.226,0.3578,0.3801,0.456,0.4613,0.4976,0.5108,0.3423,0.3541,0.7462,0.7469,1.0355,1.0353,0.7995,0.804,0.8746,0.8814,0.405,0.4167
char_00799,male,rectangle,0.267,69.9,13.28,173.3,46.7,31.3,91.8,78.7,91.6,36.5,32.7,29.5,56.8,36.6,36.6,26.4,42.6,46.7,1.0,-0.8298,0.1646,0.1093,0.0,0.0,0.0,-0.5,-0.8221,-0.5,0.381,0.1198,1.0,-0.1832,1.0,-0.3,-0.0072,0.5472,1.0,0.4292,-0.1476,0.1018,0.819,0.2274,173.23,46.69,31.85,91.98,78.78,91.66,36.55,32.18,28.63,55.97,36.12,36.66,26.43,42.71,46.8,0.8592,0.8595,1.492,1.4659,1.5519,1.5496,1.1665,1.1676,0.9978,0.9965,0.3976,0.3974,0.5757,0.575,0.5087,0.5076,0.3417,0.3475,0.7213,0.7209,1.0962,1.0958,0.8934,0.8909,0.9021,0.8897,0.5098,0.5094
char_00800,male,rectangle,0.244,62.0,11.02,173.7,43.4,30.5,91.0,74.1,88.7,34.3,28.3,27.4,55.8,35.5,34.6,25.1,45.4,45.6,-1.0,-1.0,0.1028,0.1444,0.0,0.3482,0.2989,-0.5,-1.0,-0.5,-0.4379,0.0184,1.0,-0.8472,1.0,-0.3,-0.0637,0.5855,0.9843,0.0,-0.0243,0.3408,0.6205,-0.034,173.71,43.8,31.26,91.35,74.42,88.99,34.56,28.1,27.25,55.24,35.21,34.6,25.1,45.45,45.63,0.8354,0.8363,1.423,1.4012,1.5718,1.5689,1.2281,1.2275,0.9747,0.9742,0.3769,0.3783,0.5072,0.5087,0.4769,0.4795,0.3439,0.3513,0.7254,0.7254,1.0044,1.004,0.7972,0.7981,0.9682,0.9698,0.4893,0.4922
char_00801,male,v_shape,0.168,85.0,19.04,178.8,50.4,33.3,107.5,91.0,96.4,40.5,36.1,30.8,59.4,40.6,38.2,28.4,43.4,49.5,1.0,0.9005,0.6701,0.0321,0.0,0.0,0.0,-0.5,-0.8625,-0.2076,1.0,0.2494,1.0,0.3326,1.0,-0.3,0.1241,0.8409,1.0,1.0,-0.1062,-0.0241,0.9466,0.0734,178.75,50.1,33.49,107.42,90.91,96.25,40.31,35.86,30.47,58.97,40.35,38.25,28.43,43.47,49.57,0.944,0.9445,1.5135,1.496,1.4631,1.4615,1.1813,1.1816,0.8967,0.896,0.3767,0.3753,0.6077,0.6081,0.4688,0.4664,0.3454,0.3479,0.7435,0.7433,1.1406,1.1403,0.8892,0.8887,0.8532,0.8497,0.5228,0.5205
