char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
ansur_01890,162.9,33.4,87.3,75.5,90.5,53.5,29.7,27.8,23.9,14.2,42.2,30.8,33.6,26.8,89.1,45.1,52.6,female,25.43
ansur_01891,169.7,40.4,107.2,93.8,96.3,60.1,38.3,39.3,33.2,17.5,48.2,31.0,34.9,25.6,88.0,45.4,80.6,male,22.71
ansur_01892,171.8,35.9,97.6,99.0,109.8,69.5,37.2,33.0,27.1,15.7,47.8,36.7,35.0,25.5,89.8,45.5,80.8,female,41.98
ansur_01893,176.0,38.3,101.1,87.5,96.1,59.0,34.7,33.2,28.6,16.7,48.2,34.3,35.5,26.5,88.3,46.7,73.7,male,18.54
ansur_01894,162.6,37.0,100.3,97.2,112.6,71.2,41.3,35.1,28.0,16.3,49.7,37.2,36.3,25.8,85.3,43.3,83.4,female,44.28
ansur_01895,176.6,38.3,102.3,83.6,98.5,58.8,40.6,35.0,30.8,18.6,50.2,33.2,35.3,26.5,89.2,47.6,77.5,male,15.35
ansur_01896,161.6,35.9,95.1,92.2,106.9,68.3,38.2,33.0,27.9,16.0,49.0,34.0,32.2,24.3,84.8,45.1,75.0,female,40.49
ansur_01897,170.7,45.6,115.2,115.5,112.8,70.0,41.5,38.0,31.9,17.0,54.4,37.6,32.5,25.5,83.2,45.0,100.6,male,32.59
ansur_01898,160.2,31.6,92.4,89.5,103.1,60.2,32.6,29.4,24.8,14.3,42.7,36.4,33.0,22.6,81.2,41.6,61.9,female,39.89
ansur_01899,179.8,39.3,103.6,100.7,102.1,59.5,39.6,31.5,28.4,17.1,52.4,35.2,38.4,27.3,90.8,47.8,86.0,male,26.17
ansur_01900,166.7,30.6,96.6,88.5,103.4,63.1,37.8,29.0,27.0,15.6,43.2,35.6,34.0,24.8,84.8,45.2,67.5,female,38.34
ansur_01901,168.2,36.7,87.2,77.8,90.6,53.1,33.1,30.6,27.0,16.3,45.2,31.9,33.0,24.2,83.1,43.1,59.7,male,13.2
ansur_01902,164.5,35.5,102.2,91.0,102.3,61.3,37.8,31.6,27.0,15.3,45.8,35.9,35.5,24.4,85.9,43.6,70.2,female,37.35
ansur_01903,174.7,44.4,116.7,112.9,109.6,66.2,40.9,38.9,32.4,17.8,55.2,36.7,34.8,25.2,84.9,44.8,97.9,male,31.13
ansur_01904,167.0,33.8,94.7,82.7,100.0,59.0,35.5,29.4,27.5,15.9,45.5,35.0,33.8,25.9,86.3,47.0,65.9,female,32.59
ansur_01905,196.6,39.7,99.5,88.0,100.9,55.9,36.8,38.2,33.1,19.3,51.5,37.4,41.6,32.0,101.8,53.8,89.7,male,14.49
ansur_01906,162.1,31.8,94.1,84.0,108.5,64.3,39.3,31.1,26.5,15.6,43.8,38.7,33.0,24.6,82.2,43.4,71.2,female,39.26
ansur_01907,173.7,41.3,116.8,103.4,109.9,68.5,42.2,40.8,33.2,17.8,56.1,37.0,35.7,24.6,83.8,43.7,101.6,male,27.64
ansur_01908,172.1,35.2,106.6,103.2,119.6,77.6,45.3,40.5,32.6,17.0,51.7,42.0,34.1,26.4,91.6,47.0,102.8,female,47.69
ansur_01909,186.3,43.2,121.3,103.6,110.4,67.2,40.5,40.1,34.8,18.1,55.6,36.6,38.1,28.4,93.9,49.6,111.9,male,24.47
ansur_01910,160.6,37.0,109.1,90.3,106.1,64.0,37.6,37.1,30.8,17.2,47.4,35.9,32.8,23.3,80.4,43.3,75.9,female,39.08
ansur_01911,185.7,37.7,94.9,81.5,94.8,53.8,35.6,31.0,29.0,17.7,48.8,35.4,38.2,28.2,95.2,49.9,71.1,male,12.57
ansur_01912,156.7,32.9,95.3,87.5,100.5,57.8,38.7,28.0,25.8,15.4,47.4,35.6,32.2,23.6,78.7,41.6,65.9,female,38.18
ansur_01913,184.9,41.2,115.7,100.8,111.4,72.0,42.8,43.7,34.9,18.3,55.9,37.0,36.9,26.6,94.5,49.7,105.7,male,24.21
ansur_01914,172.0,32.0,90.4,79.0,97.9,57.6,38.7,28.7,25.0,15.4,44.9,34.6,33.9,24.8,87.6,45.8,64.4,female,29.41
ansur_01915,183.6,37.5,103.5,92.4,99.7,61.6,36.3,34.2,29.5,16.8,50.6,34.7,37.1,28.8,91.6,48.7,82.8,male,21.35
ansur_01916,163.9,32.5,90.0,87.5,106.3,65.8,39.7,29.7,26.2,16.0,42.9,36.3,32.5,23.7,80.4,42.5,68.9,female,39.06
ansur_01917,173.0,41.1,103.7,93.9,101.1,64.2,41.3,36.3,32.7,18.1,50.9,33.6,35.2,27.0,85.5,45.7,85.1,male,21.7
ansur_01918,173.0,33.7,101.3,98.3,111.0,71.1,41.3,35.7,30.0,16.7,46.2,37.2,36.1,26.4,91.6,48.1,86.3,female,42.78
ansur_01919,195.0,41.3,109.9,103.0,101.6,65.2,44.5,38.8,32.4,18.2,52.6,36.4,39.7,29.2,103.5,55.0,104.7,male,23.88
ansur_01920,168.2,37.8,114.7,113.9,116.8,70.7,44.0,38.4,31.8,17.2,50.2,39.0,33.4,25.0,87.4,46.2,94.9,female,50.64
ansur_01921,163.7,39.5,103.8,90.9,99.1,63.8,37.6,38.8,32.8,17.9,50.8,32.9,33.5,26.5,86.4,44.1,78.1,male,22.38
ansur_01922,172.0,33.8,87.4,79.2,99.5,60.4,34.6,29.0,26.6,14.9,43.6,34.6,34.9,23.4,87.7,46.5,63.0,female,29.41
ansur_01923,179.6,42.9,106.6,99.5,110.7,68.6,41.8,38.5,32.4,17.8,53.7,37.3,35.6,26.0,92.4,48.0,98.4,male,23.16
ansur_01924,178.3,39.7,121.4,113.3,118.1,73.0,44.4,37.0,32.0,17.6,54.0,41.2,36.5,27.2,94.5,49.5,106.9,female,47.72
ansur_01925,169.2,38.0,104.8,87.6,96.0,58.1,38.3,37.7,31.5,17.9,48.9,32.6,34.6,26.6,84.8,44.9,76.1,male,20.04
ansur_01926,164.1,31.4,89.3,88.1,99.1,58.3,37.0,28.8,25.7,15.5,43.8,34.7,33.7,24.9,84.8,43.3,63.9,female,36.55
ansur_01927,162.4,38.5,100.3,93.3,101.0,66.0,39.8,35.5,30.3,17.1,50.9,34.0,33.6,25.2,82.3,42.2,76.4,male,25.02
ansur_01928,156.8,33.3,90.2,90.7,110.1,68.0,37.7,32.3,27.6,15.5,43.5,38.6,31.2,21.2,79.0,39.3,68.3,female,43.61
ansur_01929,162.0,44.0,113.7,110.5,115.7,74.3,43.7,38.8,32.5,18.1,53.3,39.2,31.9,24.3,78.5,41.5,97.0,male,32.32
ansur_01930,164.0,32.9,94.0,85.0,99.4,59.1,33.4,28.6,25.6,15.4,45.6,32.5,35.1,26.7,88.8,45.5,63.0,female,34.59
ansur_01931,168.6,44.2,114.2,99.7,100.3,63.2,37.2,39.5,33.4,17.2,54.3,34.4,35.5,25.6,85.7,45.7,86.8,male,24.35
ansur_01932,155.6,33.7,98.9,94.5,105.4,65.1,38.6,32.9,27.7,16.2,47.1,34.8,32.4,23.6,80.3,42.3,71.8,female,43.38
ansur_01933,174.4,36.2,104.6,95.5,102.8,60.1,37.9,33.8,28.5,17.4,50.9,36.3,35.2,26.6,82.3,44.0,80.1,male,25.8
ansur_01934,164.7,34.2,103.3,106.9,116.0,71.8,41.7,38.7,29.6,16.7,49.4,39.7,33.3,25.9,88.1,46.0,87.4,female,49.97
ansur_01935,171.3,40.3,106.7,102.6,104.2,63.4,37.4,35.3,29.7,16.7,50.7,34.8,34.5,24.1,85.4,43.9,86.1,male,28.18
ansur_01936,163.0,34.5,99.5,92.0,111.1,64.1,37.4,33.4,27.3,16.2,47.4,38.3,33.4,24.5,84.1,43.1,75.2,female,42.43
ansur_01937,175.0,41.8,109.6,95.8,95.8,55.7,35.1,34.0,30.1,17.7,50.5,32.2,35.8,26.8,88.8,46.3,79.4,male,22.19
ansur_01938,158.7,38.0,115.4,109.5,115.7,68.0,36.9,39.1,30.5,15.7,49.5,39.4,33.9,23.6,82.4,43.0,85.2,female,50.98
ansur_01939,178.8,41.9,116.7,111.5,114.0,68.1,40.2,39.2,33.0,17.3,52.8,37.2,35.7,25.7,86.2,44.1,105.1,male,31.02
ansur_01940,162.7,35.8,117.2,103.9,109.8,66.8,37.0,33.3,27.3,16.2,48.3,35.6,33.7,24.4,84.5,43.0,82.7,female,46.31
ansur_01941,183.0,40.1,102.6,83.8,99.9,62.8,38.1,37.2,31.8,18.4,52.6,34.1,36.6,29.2,89.2,47.1,84.8,male,12.93
ansur_01942,163.8,31.0,87.0,76.5,93.6,53.2,34.1,27.0,25.0,14.6,43.2,33.5,33.3,23.0,83.9,44.4,55.9,female,28.59
ansur_01943,171.1,37.5,96.4,80.1,89.7,50.5,35.6,30.5,28.9,17.6,46.0,32.4,34.6,26.6,87.0,45.7,63.0,male,14.02
ansur_01944,164.4,35.7,111.0,104.2,107.8,65.1,39.0,33.5,28.0,16.1,47.9,36.4,35.0,24.7,86.7,45.1,82.1,female,45.23
ansur_01945,184.1,46.0,131.7,126.3,125.6,76.2,47.6,42.5,34.8,19.1,60.8,41.6,36.9,28.5,93.4,49.6,134.4,male,35.47
ansur_01946,160.3,34.1,98.2,88.0,99.0,57.7,37.5,29.0,24.9,16.6,44.4,34.6,32.7,23.6,79.9,41.6,66.3,female,36.21
ansur_01947,178.4,43.9,113.6,100.8,106.2,68.2,41.2,37.3,31.4,18.8,56.9,35.9,36.8,27.5,88.7,46.6,97.4,male,23.56
ansur_01948,171.3,33.0,89.7,81.1,97.8,56.7,37.8,30.1,26.0,16.1,42.6,34.0,34.4,26.1,88.1,46.8,63.8,female,30.07
ansur_01949,191.5,36.2,96.7,85.5,98.9,55.7,37.3,33.2,29.2,17.3,49.3,33.7,37.9,28.3,99.7,51.2,80.4,male,16.05
ansur_01950,172.1,32.6,96.6,98.7,111.4,66.9,39.4,30.0,27.0,16.1,46.9,40.2,36.4,26.9,91.4,49.1,79.9,female,43.77
ansur_01951,183.5,38.8,101.5,94.3,100.1,61.1,37.5,34.8,31.4,18.5,49.8,35.7,36.2,28.7,92.4,49.7,83.8,male,21.77
ansur_01952,157.3,31.0,83.8,79.3,99.9,60.2,36.8,31.1,25.4,14.7,41.2,34.5,33.6,21.9,78.0,39.3,58.9,female,34.8
ansur_01953,190.5,45.0,124.2,121.1,120.1,75.6,44.3,47.8,35.3,18.8,59.1,40.0,39.8,28.4,95.5,49.6,126.2,male,32.43
ansur_01954,161.9,33.7,99.6,91.8,110.2,67.3,41.0,31.9,28.4,16.2,46.4,37.8,33.3,24.8,82.7,42.6,76.1,female,42.59
ansur_01955,181.7,40.9,121.4,113.9,119.1,76.1,42.8,43.6,33.7,17.7,57.1,39.9,39.6,29.5,95.9,49.6,115.6,male,32.31
ansur_01956,152.4,31.5,100.6,104.0,106.0,63.7,36.7,31.5,25.0,14.8,45.3,35.2,32.5,22.4,79.1,40.3,67.2,female,49.32
ansur_01957,184.7,43.5,116.8,111.9,111.4,68.0,40.4,37.2,33.2,18.5,55.2,36.9,38.0,28.0,94.0,50.4,105.3,male,29.38
ansur_01958,160.5,31.5,88.2,80.3,90.1,49.9,31.0,25.8,24.9,15.4,43.7,31.4,33.6,23.2,81.3,41.6,54.1,female,29.35
ansur_01959,172.4,35.4,92.8,81.8,94.8,58.1,39.6,31.6,28.8,16.3,46.5,33.1,34.5,25.8,85.3,45.2,67.8,male,16.98
ansur_01960,161.7,33.3,103.5,83.8,98.3,57.8,38.8,32.0,28.1,16.4,45.3,33.5,33.4,24.6,82.4,42.7,69.7,female,33.91
ansur_01961,178.2,43.2,114.4,102.2,102.6,62.3,39.6,38.2,32.7,18.9,53.5,35.8,37.0,26.6,89.1,46.6,95.7,male,24.95
ansur_01962,160.1,30.5,89.5,87.8,98.8,60.2,35.8,29.1,25.7,15.4,42.4,33.5,33.9,23.9,86.6,45.1,61.6,female,37.73
ansur_01963,171.7,39.3,97.6,79.3,93.6,54.9,34.5,36.2,32.5,17.3,47.9,32.3,35.3,27.7,90.7,46.2,70.3,male,11.56
ansur_01964,170.3,34.1,105.3,104.0,114.8,68.7,36.5,36.3,29.5,16.7,49.0,40.7,34.5,26.2,94.5,49.1,85.2,female,47.03
ansur_01965,178.1,36.0,89.0,77.7,93.4,53.3,36.1,30.3,27.5,17.0,45.8,33.0,38.3,27.9,90.6,47.7,65.7,male,12.0
ansur_01966,157.4,32.4,88.2,78.5,95.7,58.9,34.8,28.6,26.6,14.6,42.4,33.7,32.5,22.6,80.7,42.3,58.2,female,31.64
ansur_01967,183.3,40.9,107.2,96.7,103.5,61.7,39.5,34.0,30.1,18.5,51.0,35.3,38.3,26.7,89.2,46.3,89.5,male,22.01
ansur_01968,159.6,37.1,103.6,94.3,102.7,62.1,35.7,34.2,27.8,16.6,48.2,33.8,33.4,24.4,81.8,43.6,74.2,female,39.57
ansur_01969,174.1,40.0,100.8,83.0,94.3,58.0,38.1,33.1,31.1,17.8,49.0,31.5,36.3,25.7,87.7,44.6,75.8,male,13.84
ansur_01970,160.2,32.1,87.6,80.0,96.6,57.1,36.4,29.2,25.2,15.6,42.9,33.0,34.4,25.5,84.0,42.6,60.9,female,32.23
ansur_01971,182.4,39.9,107.2,102.7,106.8,61.7,39.9,34.3,31.1,17.7,51.7,36.8,37.5,28.3,93.1,48.4,90.6,male,26.57
ansur_01972,159.9,34.9,96.4,91.6,102.6,61.3,37.7,31.3,26.9,15.8,45.5,35.8,32.3,23.9,81.8,43.3,69.0,female,39.22
ansur_01973,176.6,36.9,93.7,82.1,94.3,57.4,37.4,33.5,29.6,17.0,46.4,32.1,37.4,26.4,90.5,47.5,72.0,male,15.27
ansur_01974,163.2,33.1,93.5,96.1,101.3,58.7,38.0,30.0,26.1,16.2,44.8,35.6,32.6,23.6,83.1,44.3,67.5,female,40.54
ansur_01975,182.1,42.4,110.6,115.0,111.3,70.5,42.4,39.8,33.9,18.2,53.2,38.4,38.4,27.6,91.3,47.9,104.8,male,32.04
ansur_01976,166.0,35.5,109.8,106.5,115.9,69.0,41.5,38.1,30.8,17.9,47.3,37.7,34.1,23.7,84.5,43.4,88.6,female,48.96
ansur_01977,179.8,43.1,120.1,120.6,113.3,74.0,46.4,41.9,35.3,18.8,54.7,38.1,37.8,26.7,89.9,47.5,116.1,male,34.87
ansur_01978,156.8,32.9,92.4,84.7,104.6,62.8,35.5,33.2,27.3,16.2,44.8,37.0,32.7,23.9,79.9,41.8,65.2,female,38.75
ansur_01979,183.2,38.0,105.2,89.8,100.6,63.5,40.3,36.0,30.9,17.7,51.0,34.0,37.7,27.8,91.8,49.8,86.6,male,19.25
ansur_01980,163.9,35.1,103.2,102.0,115.8,70.0,38.8,37.5,29.0,16.5,49.0,39.9,34.4,25.1,85.3,45.3,82.6,female,47.89
ansur_01981,168.5,36.5,92.2,76.1,87.9,50.6,35.6,31.0,28.9,16.4,47.9,30.6,35.5,25.2,83.2,43.6,60.1,male,11.76
ansur_01982,159.1,32.2,92.3,79.0,90.4,52.7,32.3,26.6,24.5,14.7,42.8,30.7,34.1,24.9,85.7,43.4,55.6,female,28.85
ansur_01983,178.8,43.8,116.4,115.9,116.2,73.2,41.6,40.3,33.8,18.3,54.6,39.0,37.7,26.7,91.1,47.3,112.0,male,32.34
ansur_01984,162.8,32.9,93.4,88.7,108.0,66.7,38.7,34.5,27.9,15.0,43.3,38.5,33.0,24.9,82.7,42.7,71.9,female,40.43
ansur_01985,176.5,39.9,97.9,89.8,95.8,56.4,37.5,34.7,29.8,16.5,49.7,33.0,37.5,25.8,90.0,45.5,76.2,male,18.98
ansur_01986,161.5,36.5,107.7,97.5,108.8,66.4,40.6,36.0,29.1,16.4,47.8,35.6,34.0,26.2,82.6,42.9,82.2,female,43.32
ansur_01987,181.8,45.1,129.9,115.9,125.5,78.8,46.3,44.0,36.7,19.3,58.7,43.3,38.5,27.8,91.0,47.7,127.8,male,31.15
ansur_01988,168.0,42.4,109.8,110.0,120.5,73.0,44.4,39.9,32.2,17.3,50.4,42.3,33.6,26.8,90.2,47.5,96.5,female,48.9
ansur_01989,168.7,34.0,85.5,70.9,84.1,45.8,32.6,26.7,26.1,15.8,44.7,29.8,36.3,25.5,84.6,43.6,52.9,male,9.09
ansur_01990,159.0,31.7,90.7,89.6,98.2,61.2,36.9,30.7,26.6,15.1,42.2,34.3,33.4,24.5,88.3,44.6,62.4,female,38.02
ansur_01991,175.1,44.7,112.1,100.5,103.8,63.3,39.8,35.7,29.7,17.5,51.8,35.6,36.4,26.3,90.2,46.6,91.8,male,23.4
ansur_01992,156.3,28.9,72.6,66.0,85.4,49.3,32.3,23.3,22.1,14.2,37.9,29.0,34.0,24.1,83.1,42.1,43.5,female,21.57
ansur_01993,177.8,38.6,100.2,87.6,101.8,63.2,39.6,34.3,30.9,17.3,53.0,35.6,36.2,25.5,87.5,45.3,83.0,male,18.08
ansur_01994,164.1,34.2,109.0,102.1,102.2,59.4,38.2,34.1,28.7,16.8,47.4,35.0,34.9,24.4,82.5,43.6,75.3,female,42.77
ansur_01995,180.9,43.4,121.3,104.2,110.9,67.4,41.6,42.3,35.1,19.4,58.0,38.0,40.2,27.9,94.1,48.8,105.3,male,25.62
ansur_01996,171.0,30.7,83.6,79.0,90.0,50.0,33.3,25.6,24.3,14.8,41.4,32.6,34.1,24.8,90.0,46.3,55.3,female,26.35
ansur_01997,178.7,42.3,110.0,102.2,105.7,62.3,40.2,36.0,30.9,19.4,53.3,36.4,36.9,26.8,92.1,48.1,89.9,male,25.43
ansur_01998,156.6,32.6,90.1,81.6,98.9,57.3,34.9,29.6,25.0,14.7,44.9,35.2,30.6,22.5,77.9,40.0,57.8,female,34.84
ansur_01999,184.4,41.0,104.7,93.4,98.1,58.5,36.9,34.1,30.5,17.4,50.2,33.4,38.0,29.1,98.2,51.9,84.9,male,19.48
ansur_02000,157.3,34.9,102.3,96.6,104.8,62.0,36.9,31.6,27.9,16.2,49.8,36.2,34.0,25.0,82.1,44.1,71.3,female,43.05
ansur_02001,179.0,37.5,110.6,91.7,100.2,63.3,35.6,35.8,28.7,16.8,50.6,34.9,37.7,27.4,93.0,48.0,82.3,male,21.64
ansur_02002,166.9,34.0,98.0,96.6,108.3,64.7,41.6,31.4,26.9,16.0,44.9,37.2,33.9,23.3,88.8,46.6,77.6,female,42.38
ansur_02003,169.3,37.4,95.2,80.0,90.3,52.8,35.8,34.0,29.6,16.8,45.7,30.9,33.6,24.1,83.6,43.1,65.9,male,14.34
ansur_02004,160.7,34.3,97.6,80.9,98.5,59.4,38.2,31.0,26.5,15.6,47.4,34.1,32.8,23.7,81.7,42.9,65.5,female,32.39
ansur_02005,173.4,38.5,104.5,97.2,101.2,61.0,35.4,32.6,29.3,16.9,49.5,34.0,36.9,26.2,91.5,48.1,78.8,male,25.59
ansur_02006,163.3,34.1,92.2,78.7,89.0,53.0,34.5,28.3,26.0,16.1,43.1,30.4,33.0,24.4,87.3,45.9,57.8,female,25.86
ansur_02007,183.4,39.1,99.6,85.9,98.2,59.0,35.7,32.9,29.9,17.9,49.2,34.3,40.7,30.6,98.0,50.5,78.7,male,15.42
ansur_02008,169.9,35.3,112.6,90.7,108.9,64.5,39.9,33.4,29.2,16.4,47.4,37.5,33.7,26.7,89.2,46.4,84.3,female,38.84
ansur_02009,183.0,41.2,107.7,97.7,105.4,66.2,40.6,39.7,33.5,18.2,53.8,36.3,35.8,25.7,90.5,47.2,95.4,male,22.52
ansur_02010,163.8,34.2,89.2,87.7,100.2,60.6,37.7,31.0,27.5,16.1,44.8,35.4,33.8,23.9,84.8,44.2,67.0,female,35.66
ansur_02011,184.2,40.3,112.9,99.3,104.3,62.8,40.8,38.2,32.9,18.8,51.9,36.1,38.4,28.1,92.3,47.7,97.0,male,23.94
ansur_02012,163.4,34.2,100.0,87.8,110.2,64.8,39.7,36.5,26.7,15.8,45.5,37.5,34.4,25.5,85.0,45.3,76.4,female,40.28
ansur_02013,187.6,41.3,115.4,104.8,112.8,71.7,43.7,38.8,31.9,18.5,57.3,38.2,37.6,28.2,97.3,51.0,105.2,male,26.13
ansur_02014,166.0,32.7,86.4,73.4,98.2,58.2,38.0,33.7,27.7,15.7,43.5,32.8,33.4,26.2,86.8,46.1,66.3,female,27.92
ansur_02015,166.5,38.3,99.3,84.1,90.7,53.9,32.3,33.7,29.0,16.8,47.5,31.3,34.3,26.3,83.9,43.2,64.9,male,17.56
ansur_02016,160.4,33.0,88.0,86.1,101.0,63.5,37.0,32.1,27.7,16.5,44.6,33.6,32.8,26.0,85.4,43.4,67.1,female,36.74
ansur_02017,189.0,42.9,121.9,103.4,105.8,65.8,38.4,37.1,32.2,20.2,55.6,35.7,39.5,29.9,97.0,51.0,102.4,male,24.1
ansur_02018,169.3,33.9,98.0,88.5,96.1,55.5,37.7,28.9,25.6,15.8,46.0,33.9,34.6,24.3,87.6,45.6,70.6,female,32.86
ansur_02019,173.7,36.0,100.6,94.2,98.7,58.8,35.3,33.2,29.2,16.8,49.7,34.3,36.2,26.3,86.6,46.3,77.4,male,25.22
ansur_02020,159.5,31.4,93.6,82.0,98.5,57.6,38.7,28.2,24.0,14.8,44.0,34.1,32.5,23.5,83.4,43.6,63.6,female,34.64
ansur_02021,185.6,41.6,111.6,87.2,98.3,61.5,38.7,41.6,35.0,17.7,52.6,34.2,37.3,27.3,93.6,49.3,89.1,male,14.09
ansur_02022,169.4,32.7,88.2,79.6,96.2,58.7,38.1,29.2,26.4,16.0,42.4,32.2,35.0,25.3,88.8,46.6,64.6,female,29.17
ansur_02023,182.7,37.5,96.2,80.8,92.9,53.1,33.6,32.9,28.2,16.9,48.7,32.2,38.3,30.3,99.1,50.9,70.1,male,12.64
ansur_02024,162.6,33.6,93.4,83.5,97.5,58.6,35.0,30.4,25.7,15.8,46.6,34.3,31.0,23.4,84.7,43.7,65.8,female,33.01
ansur_02025,177.2,43.8,114.5,104.7,108.3,67.0,39.0,36.8,31.5,18.5,52.8,35.1,35.5,27.1,89.2,47.8,95.3,male,26.31
ansur_02026,161.3,35.5,102.1,92.2,109.2,68.2,43.2,34.5,28.0,16.7,48.2,37.5,32.5,24.3,84.2,41.6,78.9,female,41.73
ansur_02027,172.5,42.2,118.9,112.4,110.8,69.5,44.4,38.2,32.2,17.9,52.9,37.7,34.9,26.2,85.3,45.8,102.9,male,32.43
ansur_02028,161.4,32.0,88.7,76.9,96.3,56.9,36.0,28.0,25.0,15.0,41.6,33.1,31.0,23.2,85.3,42.7,58.5,female,30.27
ansur_02029,174.1,38.1,93.1,85.6,97.4,58.7,36.8,32.1,28.4,16.9,47.7,32.1,34.7,24.4,85.1,45.2,71.7,male,17.56
ansur_02030,163.0,32.5,90.0,81.2,95.9,54.9,34.8,28.4,24.4,14.7,42.3,33.6,33.6,24.3,87.2,43.2,58.9,female,31.54
ansur_02031,192.4,42.7,114.3,110.6,113.3,67.6,42.0,40.0,33.5,19.2,55.1,39.5,40.1,28.2,96.4,51.1,113.4,male,27.87
ansur_02032,171.6,34.9,103.5,97.3,106.3,62.7,38.3,30.4,27.1,16.5,47.0,38.0,35.4,24.5,89.9,46.3,78.5,female,40.29
ansur_02033,185.2,39.7,110.8,94.5,106.2,63.4,41.5,35.1,31.1,17.7,51.3,36.3,37.2,28.3,94.7,50.0,92.4,male,21.02
ansur_02034,151.0,36.0,101.3,95.2,102.1,60.1,38.8,31.3,25.6,14.7,46.9,35.0,31.0,23.2,79.5,40.5,67.6,female,42.53
ansur_02035,183.3,40.1,113.3,103.7,107.3,67.3,41.2,38.2,31.9,18.2,53.2,36.8,38.3,28.2,94.0,50.2,97.5,male,26.9
ansur_02036,163.9,35.4,110.0,111.3,111.0,64.5,39.2,35.6,30.8,16.8,48.3,39.0,33.8,23.5,86.8,44.3,86.2,female,49.5
ansur_02037,164.8,38.9,101.5,88.9,97.3,59.9,38.3,34.5,30.7,17.3,48.3,33.4,34.5,25.6,85.6,45.4,75.4,male,21.15
ansur_02038,157.6,30.7,98.1,90.7,95.2,54.3,34.5,32.0,24.6,14.6,44.0,32.3,31.3,21.7,81.9,41.0,60.5,female,37.99
ansur_02039,173.3,38.2,99.1,93.1,103.8,62.4,39.4,37.7,31.1,17.5,49.1,35.1,36.3,26.6,86.3,45.0,82.6,male,23.11
ansur_02040,167.7,36.5,109.5,106.8,115.6,72.6,42.7,41.3,31.9,16.0,51.9,37.0,34.0,25.8,90.9,45.5,95.0,female,48.14
ansur_02041,168.1,44.7,112.1,102.3,109.1,66.4,40.4,38.4,32.4,18.9,52.8,36.6,35.9,25.9,83.5,44.0,93.1,male,25.83
ansur_02042,166.9,34.5,98.5,84.3,95.5,57.2,36.3,29.8,27.0,16.5,45.4,32.1,34.2,26.2,92.4,47.8,64.9,female,30.88
ansur_02043,174.5,44.2,115.3,118.4,119.2,78.0,44.7,41.7,34.9,18.9,56.3,40.7,36.8,25.9,85.6,45.1,111.2,male,34.15
ansur_02044,159.2,32.2,88.4,75.5,99.9,62.2,35.8,29.6,25.7,14.5,43.8,32.9,31.7,23.7,84.9,42.5,61.6,female,31.85
ansur_02045,170.0,39.2,106.2,87.6,101.6,64.2,41.0,35.7,30.7,17.8,51.6,33.8,36.8,27.7,87.9,46.8,80.8,male,18.99
ansur_02046,160.6,36.3,103.0,91.0,102.5,63.0,37.6,30.6,27.2,15.1,47.4,35.8,34.5,23.3,81.2,41.2,71.5,female,38.09
ansur_02047,168.9,41.0,105.3,83.5,104.7,64.9,40.2,38.0,31.6,17.4,52.0,35.5,34.6,24.9,83.7,42.0,81.1,male,14.33
ansur_02048,159.7,32.6,101.2,94.3,110.2,67.7,38.6,35.3,28.3,15.5,48.9,37.8,34.1,23.2,83.7,42.1,76.5,female,44.67
ansur_02049,180.3,42.5,106.9,99.0,112.8,69.2,40.5,37.8,31.8,18.3,53.5,37.7,36.2,26.2,90.8,47.1,96.2,male,22.98
ansur_02050,161.0,33.0,89.0,81.9,104.5,61.0,37.2,32.1,26.4,15.5,44.5,36.6,32.9,23.5,85.3,42.0,65.2,female,36.25
ansur_02051,186.1,37.2,109.8,100.9,111.7,69.1,42.2,36.6,32.2,18.7,51.8,39.2,38.1,28.4,94.5,50.0,100.3,male,26.49
ansur_02052,181.1,33.5,87.8,90.5,110.4,66.7,36.5,29.3,25.5,15.5,46.7,38.2,37.3,27.9,101.8,50.7,77.3,female,37.45
ansur_02053,175.4,40.5,112.5,108.9,113.7,70.9,40.6,37.1,31.7,17.9,55.1,37.4,37.0,25.6,88.6,46.5,99.9,male,30.95
ansur_02054,163.9,35.0,102.8,101.8,108.7,61.5,35.7,31.4,26.5,15.7,47.8,38.0,33.8,23.7,84.6,43.2,73.4,female,45.04
ansur_02055,181.7,40.2,114.7,106.6,108.9,69.2,42.0,38.8,32.8,19.1,53.3,37.1,39.8,27.0,94.7,50.4,100.3,male,28.77
ansur_02056,163.5,30.9,82.5,75.7,92.8,53.8,32.3,26.3,22.7,14.2,43.0,32.4,32.6,24.1,83.4,43.5,54.9,female,27.9
ansur_02057,170.9,41.4,104.6,95.8,102.4,67.0,42.2,35.6,29.4,17.1,49.0,33.1,35.9,25.7,86.0,44.1,77.3,male,23.19
ansur_02058,175.1,34.5,104.1,89.3,109.2,63.3,38.7,32.9,26.2,15.7,48.5,38.7,36.2,25.3,92.8,47.6,80.2,female,37.43
ansur_02059,180.2,37.2,100.6,81.3,97.3,58.8,37.8,32.1,28.5,17.5,49.4,34.4,37.2,29.4,93.9,48.6,78.2,male,13.74
