char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
bmi_hi_f_0348,163.1,37.61,121.93,121.85,125.05,79.41,44.63,38.06,31.92,16.72,54.58,42.66,33.46,24.74,85.83,42.33,101.6,female,57.72
bmi_hi_f_0349,169.8,42.68,140.28,146.89,145.68,93.64,49.88,48.02,36.57,18.19,60.92,49.06,34.87,26.85,89.31,47.19,133.5,female,68.58
bmi_hi_f_0350,167.1,37.6,112.56,118.09,128.49,81.6,45.56,39.33,31.54,17.01,53.99,43.62,34.44,25.69,87.93,45.25,103.9,female,56.59
bmi_hi_f_0351,170.7,37.31,118.41,107.3,125.78,76.37,46.57,35.95,27.92,17.4,51.48,42.21,34.59,25.57,88.95,47.44,102.8,female,51.06
bmi_hi_f_0352,159.5,40.15,117.55,107.18,117.26,72.18,46.19,37.11,29.73,16.46,50.78,40.2,34.17,23.73,82.48,42.7,94.3,female,49.65
bmi_hi_f_0353,159.9,36.95,117.31,127.92,121.59,77.38,45.27,37.75,29.06,16.75,51.42,42.67,32.54,22.44,79.55,40.9,101.4,female,59.66
bmi_hi_f_0354,165.8,42.49,133.35,146.58,138.65,90.57,50.5,47.29,34.42,17.7,58.56,46.31,34.06,24.42,85.27,43.72,126.0,female,67.54
bmi_hi_f_0355,173.5,37.15,120.55,106.8,138.09,87.12,47.0,42.07,31.46,17.15,52.99,48.58,35.88,29.44,92.6,49.82,113.3,female,54.58
bmi_hi_f_0356,163.6,40.05,133.96,127.25,136.52,87.33,46.98,42.1,33.2,17.34,56.89,45.95,33.95,23.59,83.68,43.65,115.1,female,62.32
bmi_hi_f_0357,155.7,36.85,119.51,123.23,122.92,75.73,43.24,38.16,29.69,16.55,50.84,42.71,32.36,23.55,81.46,41.24,96.9,female,59.7
bmi_hi_f_0358,155.8,41.87,132.26,119.12,127.99,84.75,45.4,46.67,37.09,17.68,58.0,43.96,32.86,24.8,85.65,43.29,111.0,female,58.28
bmi_hi_f_0359,157.0,34.81,112.55,100.1,125.73,78.6,45.15,35.59,28.66,15.57,49.46,43.67,30.57,22.98,81.51,39.84,90.9,female,52.87
bmi_hi_f_0360,166.4,40.98,138.86,135.44,137.52,88.83,50.7,50.41,38.2,18.6,58.98,47.01,35.66,24.2,86.2,44.65,125.8,female,64.17
bmi_hi_f_0361,158.5,40.13,124.12,122.24,135.91,86.24,50.1,44.98,34.29,17.55,58.33,45.47,32.89,24.25,78.91,41.66,114.5,female,61.83
bmi_hi_f_0362,162.3,41.33,129.07,134.13,138.11,85.6,46.25,42.33,31.77,16.28,56.75,47.21,33.24,24.47,80.59,42.3,113.8,female,64.9
bmi_hi_f_0363,160.3,40.7,127.4,130.86,136.44,85.68,47.46,42.56,33.45,17.08,57.29,45.17,32.65,24.66,82.14,43.72,113.6,female,64.09
bmi_hi_f_0364,159.7,40.03,122.94,126.63,121.14,75.77,41.01,39.21,30.26,16.95,53.42,40.51,33.39,24.64,85.0,44.61,106.4,female,58.09
bmi_hi_f_0365,156.0,39.92,128.98,122.02,133.32,83.25,46.47,41.34,31.25,15.75,52.86,46.34,32.48,23.95,79.43,40.77,108.6,female,61.66
bmi_hi_f_0366,167.4,38.78,128.47,123.14,136.16,86.28,46.36,45.86,33.94,17.38,56.4,46.88,34.45,24.65,89.14,45.7,113.2,female,60.32
bmi_hi_f_0367,159.7,36.23,119.37,119.27,118.03,71.4,39.24,35.38,28.4,16.24,49.81,40.14,33.53,22.78,81.38,43.3,90.8,female,55.78
bmi_hi_f_0368,160.6,36.78,109.64,107.53,114.69,74.12,44.44,38.83,31.03,17.26,51.32,38.7,33.02,24.46,81.98,42.86,92.6,female,49.8
bmi_hi_f_0369,172.8,38.08,119.33,119.4,127.18,80.68,47.94,41.37,32.87,17.88,52.9,42.98,36.66,27.82,93.31,48.35,108.6,female,55.01
bmi_hi_f_0370,163.7,40.13,129.33,140.4,134.19,82.42,44.41,41.18,31.75,17.46,54.38,46.53,32.75,24.68,83.41,43.78,113.2,female,65.62
bmi_hi_f_0371,160.3,37.17,112.6,110.26,119.52,74.49,45.86,37.21,29.79,16.44,51.69,41.21,30.57,23.8,80.52,41.67,93.9,female,52.57
bmi_hi_f_0372,159.5,41.16,128.26,134.42,142.12,90.47,49.81,45.05,34.6,17.71,56.63,46.38,32.98,23.31,80.75,43.92,118.9,female,67.0
bmi_hi_f_0373,163.0,38.81,129.36,131.29,140.36,88.44,48.14,43.93,33.76,17.15,57.74,47.43,33.71,24.77,85.74,45.08,117.3,female,65.31
bmi_hi_f_0374,161.3,37.46,118.41,109.12,124.46,80.54,46.79,42.19,31.23,17.23,53.14,42.42,31.49,23.75,80.4,41.71,103.0,female,53.59
bmi_hi_f_0375,174.3,44.7,136.96,142.27,148.75,97.59,53.13,49.25,35.86,18.96,62.59,48.58,39.13,28.24,92.6,47.38,139.1,female,66.45
bmi_hi_f_0376,161.1,40.23,115.37,117.94,127.52,82.71,46.63,43.39,31.81,16.86,55.42,42.67,33.17,25.81,83.24,44.29,106.1,female,56.86
bmi_hi_f_0377,156.6,37.95,127.62,122.22,129.73,81.8,46.08,42.05,32.46,16.67,55.0,44.63,33.0,23.89,84.22,42.98,105.9,female,61.03
bmi_hi_f_0378,156.3,39.59,124.75,121.31,121.32,76.45,42.27,40.56,31.18,16.51,52.61,42.53,31.66,22.28,78.35,39.64,96.9,female,57.38
bmi_hi_f_0379,167.3,40.64,129.91,136.16,136.09,89.3,46.83,44.35,34.53,17.41,58.68,45.97,35.26,26.75,90.69,47.26,122.5,female,63.83
bmi_hi_f_0380,163.7,40.26,122.55,120.18,129.79,85.04,49.33,43.1,32.98,17.93,55.14,43.29,34.74,26.63,84.99,44.75,112.9,female,57.71
bmi_hi_f_0381,167.0,37.38,113.13,111.96,127.32,81.42,45.94,38.23,29.42,16.21,51.54,42.78,34.62,25.03,88.75,45.38,103.4,female,54.17
bmi_hi_f_0382,163.6,43.77,138.98,138.47,141.37,87.28,46.98,42.96,32.97,17.69,60.77,47.02,34.48,26.15,81.4,43.43,122.3,female,66.13
bmi_hi_f_0383,168.3,39.96,120.31,120.3,130.06,83.18,49.72,43.62,34.96,19.12,53.55,43.86,35.55,26.15,89.19,46.05,113.6,female,56.77
bmi_hi_f_0384,162.9,38.89,123.49,122.29,120.49,78.4,39.46,40.39,31.81,16.66,52.97,38.26,33.56,27.76,85.38,45.59,99.4,female,55.92
bmi_hi_f_0385,163.9,39.84,125.7,127.59,135.46,87.65,49.73,45.67,34.3,17.77,57.24,44.7,34.6,26.03,87.21,43.82,119.1,female,62.08
bmi_hi_f_0386,165.1,42.57,129.22,131.77,139.23,87.44,49.8,46.12,34.31,18.38,56.66,46.37,34.53,25.89,87.82,46.09,121.9,female,63.41
bmi_hi_f_0387,168.2,38.53,113.19,112.4,130.34,82.83,46.95,42.75,34.04,16.97,54.67,44.61,34.18,24.0,87.0,44.35,106.5,female,54.68
bmi_hi_f_0388,165.8,39.48,126.44,120.65,137.57,91.52,51.94,43.81,34.23,17.76,56.06,45.74,35.07,26.08,87.56,45.42,122.1,female,60.16
bmi_hi_f_0389,158.2,41.16,121.96,118.66,125.55,78.2,43.45,39.39,31.53,16.87,51.1,43.89,33.43,22.65,79.97,41.77,101.1,female,56.87
bmi_hi_f_0390,164.0,39.11,122.73,123.56,132.57,86.18,48.9,42.73,32.36,16.28,54.84,43.71,33.49,25.41,86.06,45.91,112.2,female,60.06
bmi_hi_f_0391,168.3,41.25,134.18,141.27,145.94,92.13,50.17,47.89,35.17,17.86,59.79,49.2,33.35,25.15,87.02,44.31,126.4,female,67.84
bmi_hi_f_0392,168.5,38.89,130.47,123.93,132.81,86.93,50.15,44.04,33.32,18.0,57.08,45.0,34.63,25.58,89.26,45.4,117.7,female,59.18
bmi_hi_f_0393,159.6,41.1,128.24,131.25,136.56,87.44,48.92,44.87,35.17,17.86,57.16,45.0,34.15,26.37,83.33,44.19,118.2,female,64.31
bmi_hi_f_0394,164.5,40.93,124.58,131.12,129.04,81.8,45.02,45.22,34.19,17.08,56.21,43.58,33.96,27.5,92.0,47.42,111.4,female,60.65
bmi_hi_f_0395,170.2,43.93,138.29,138.72,139.59,89.85,45.71,47.59,34.51,17.48,59.69,46.05,35.59,28.78,93.92,47.8,126.0,female,63.94
bmi_hi_f_0396,160.7,37.57,119.58,115.73,122.41,78.38,42.51,37.83,29.41,16.25,54.25,41.58,32.48,24.37,81.43,43.75,97.8,female,55.34
bmi_hi_f_0397,167.7,39.66,131.09,128.04,141.31,89.03,49.36,45.75,33.09,17.52,57.13,47.61,33.83,25.01,85.03,45.01,121.9,female,63.14
bmi_hi_f_0398,170.3,38.96,127.23,123.93,131.77,85.16,46.34,42.89,32.19,17.66,55.88,45.32,35.55,24.97,86.09,45.93,113.0,female,58.37
bmi_hi_f_0399,174.9,43.06,148.61,142.74,154.37,98.0,57.76,49.48,36.97,19.55,62.7,52.41,34.53,25.83,88.53,47.39,143.0,female,68.5
bmi_hi_m_0000,172.2,47.78,134.83,138.81,132.75,86.05,52.1,46.27,37.87,19.88,62.07,44.76,34.74,25.87,87.81,45.49,135.3,male,42.19
bmi_hi_m_0001,170.2,43.53,133.54,130.92,126.74,80.35,46.29,46.16,37.59,19.42,59.9,42.09,34.26,25.77,85.24,43.6,127.0,male,41.02
bmi_hi_m_0002,174.4,46.49,126.33,119.46,119.18,74.15,46.07,45.71,37.18,18.79,58.27,39.88,37.33,29.59,92.01,49.23,115.1,male,33.54
bmi_hi_m_0003,175.2,45.31,128.42,122.17,124.96,77.05,44.86,43.78,35.74,19.12,59.34,40.9,36.89,27.94,90.34,48.06,121.7,male,35.34
bmi_hi_m_0004,177.3,47.47,147.13,145.54,132.64,86.35,47.1,43.55,36.4,19.48,65.19,42.46,37.5,25.26,90.05,47.61,141.5,male,44.09
bmi_hi_m_0005,176.3,46.37,139.39,129.68,127.39,82.18,48.71,45.59,36.44,18.88,62.37,41.78,36.65,27.37,88.37,46.66,136.0,male,38.16
bmi_hi_m_0006,182.9,43.69,126.62,124.34,124.19,79.37,46.13,42.2,34.63,18.39,58.77,42.29,38.7,28.32,94.46,50.43,125.0,male,35.83
bmi_hi_m_0007,189.0,53.7,149.95,147.39,136.63,90.23,52.55,52.96,42.32,21.06,67.0,41.74,40.48,30.17,100.41,51.57,163.9,male,40.43
bmi_hi_m_0008,173.9,44.17,130.13,130.63,120.8,76.17,46.86,41.91,33.85,17.63,57.47,40.47,36.15,25.42,88.64,46.47,126.3,male,39.97
bmi_hi_m_0009,182.6,46.82,133.56,125.76,120.62,76.33,44.41,45.7,36.82,18.77,58.53,39.76,40.77,29.69,97.86,51.24,127.2,male,35.08
bmi_hi_m_0010,173.6,43.28,129.34,118.88,116.7,73.07,44.03,40.04,33.7,18.25,56.15,37.88,36.47,27.63,88.11,44.77,109.2,male,35.01
bmi_hi_m_0011,179.8,49.56,135.48,135.85,130.31,86.02,47.98,49.68,39.57,19.5,58.67,42.56,36.55,26.22,90.67,45.53,140.0,male,38.88
bmi_hi_m_0012,175.7,43.07,127.44,122.69,124.22,80.24,48.05,45.53,36.65,18.7,60.45,41.47,36.95,27.1,89.92,46.82,123.2,male,36.58
bmi_hi_m_0013,168.2,47.61,135.49,136.36,128.2,83.69,47.18,46.65,36.5,18.72,59.69,41.13,33.74,24.07,82.82,43.31,132.0,male,41.96
bmi_hi_m_0014,169.7,46.15,138.77,132.64,130.74,87.01,47.41,47.06,37.33,18.83,62.32,41.88,35.57,25.74,87.8,45.76,131.2,male,40.72
bmi_hi_m_0015,170.4,46.85,122.7,115.83,120.72,75.62,46.78,44.53,35.4,18.65,56.82,40.16,34.09,25.41,85.5,43.2,116.0,male,32.15
bmi_hi_m_0016,171.5,43.49,127.58,119.93,119.69,76.67,45.23,44.78,35.28,19.17,58.2,39.89,35.36,26.59,86.21,45.38,119.6,male,35.79
bmi_hi_m_0017,173.9,45.67,129.26,128.1,130.95,83.19,48.34,43.89,34.63,18.5,57.89,42.55,36.28,27.8,88.87,46.41,129.2,male,38.18
bmi_hi_m_0018,179.5,49.48,139.95,141.62,132.65,86.34,49.41,48.57,40.52,20.62,64.17,44.3,37.03,26.63,88.87,47.59,144.4,male,41.38
bmi_hi_m_0019,168.1,46.35,127.22,121.41,115.34,69.81,43.72,43.3,34.8,18.43,60.77,38.71,35.13,27.28,83.82,45.58,108.8,male,35.72
bmi_hi_m_0020,182.2,47.89,131.73,128.5,126.39,83.75,50.07,50.36,39.59,20.08,62.77,39.31,37.34,27.68,93.3,47.44,140.5,male,35.93
bmi_hi_m_0021,172.0,47.17,138.46,123.08,122.31,77.64,48.13,46.52,37.72,19.55,62.96,39.99,34.65,25.17,83.46,44.33,129.9,male,35.44
bmi_hi_m_0022,167.5,42.32,125.42,123.49,118.59,75.72,45.76,39.36,32.05,18.48,54.59,37.64,34.28,26.74,83.54,43.97,112.5,male,38.75
bmi_hi_m_0023,178.1,49.01,144.33,141.08,126.7,81.0,47.88,47.18,36.37,19.5,61.33,41.56,37.07,26.44,90.77,47.34,142.3,male,41.59
bmi_hi_m_0024,187.1,51.18,143.85,142.78,138.93,90.6,51.19,52.33,42.0,20.65,65.29,44.61,39.3,28.6,93.32,51.09,156.5,male,39.9
bmi_hi_m_0025,174.8,45.61,133.52,126.52,118.26,79.36,44.76,43.38,35.71,19.12,61.29,38.45,37.78,26.69,88.67,45.57,124.2,male,37.33
bmi_hi_m_0026,174.1,47.89,138.32,134.2,127.4,83.92,48.52,49.29,39.75,19.41,61.89,41.94,35.67,27.17,90.65,47.36,135.8,male,39.87
bmi_hi_m_0027,179.9,43.44,122.82,111.31,118.95,77.01,45.67,46.13,36.0,19.15,57.37,39.31,37.61,27.87,94.62,48.08,118.9,male,29.89
bmi_hi_m_0028,167.4,45.19,127.61,125.95,123.03,77.69,44.83,42.15,34.89,17.87,56.57,40.99,33.34,24.07,80.15,44.62,113.2,male,38.58
bmi_hi_m_0029,158.3,42.18,119.47,100.17,100.93,68.79,40.8,46.73,36.95,17.31,56.68,31.63,32.75,24.46,78.7,40.27,96.3,male,27.91
bmi_hi_m_0030,180.6,47.3,124.66,123.33,124.17,77.15,46.96,44.51,36.3,20.11,58.65,41.04,35.02,24.97,89.36,45.85,128.1,male,34.02
bmi_hi_m_0031,186.6,51.43,150.15,147.82,137.45,94.16,51.91,53.63,41.27,20.3,67.0,43.56,38.34,28.31,95.96,49.9,161.3,male,41.88
bmi_hi_m_0032,182.5,46.9,140.59,134.88,130.27,82.83,53.15,48.97,39.88,20.79,63.6,42.36,39.99,28.55,92.15,49.23,142.6,male,39.15
bmi_hi_m_0033,170.9,43.56,117.98,114.93,117.51,76.14,45.57,42.76,33.08,17.62,55.55,37.77,34.93,25.95,89.52,44.71,110.7,male,33.33
bmi_hi_m_0034,175.5,43.28,123.36,109.87,113.55,72.33,42.79,41.07,34.59,19.3,54.02,37.21,35.94,26.68,93.09,46.17,109.8,male,29.94
bmi_hi_m_0035,167.8,43.99,117.09,102.59,110.3,69.84,44.86,45.02,34.72,18.18,55.92,35.97,33.03,25.96,79.78,41.54,104.9,male,26.53
bmi_hi_m_0036,166.4,45.85,130.9,137.33,128.69,83.8,48.26,43.76,35.41,18.63,60.37,41.67,32.66,24.39,84.35,45.31,125.4,male,43.42
bmi_hi_m_0037,167.0,44.79,122.13,118.22,122.45,75.19,45.7,43.53,34.79,18.05,58.81,40.28,35.46,25.69,84.02,43.74,114.5,male,35.1
bmi_hi_m_0038,177.5,43.36,123.25,107.49,112.96,74.12,43.72,48.33,36.85,19.92,58.36,35.88,37.35,27.62,91.15,46.97,114.5,male,28.18
bmi_hi_m_0039,181.0,50.23,138.94,140.48,131.57,84.43,49.21,50.64,39.63,19.95,63.34,43.03,35.65,26.02,93.65,49.3,144.2,male,40.35
bmi_hi_m_0040,169.4,45.91,126.16,121.96,116.45,74.32,44.99,43.03,35.41,18.48,56.33,37.71,34.77,25.23,87.89,44.36,111.5,male,35.97
bmi_hi_m_0041,173.8,45.62,122.9,117.96,118.29,78.38,46.2,43.3,35.08,18.26,57.16,37.62,33.84,26.85,91.88,45.9,118.1,male,33.33
bmi_hi_m_0042,161.9,43.89,124.92,115.92,117.43,75.33,46.02,41.75,33.45,17.71,57.31,38.46,33.82,24.98,79.35,41.76,107.7,male,35.32
bmi_hi_m_0043,172.8,48.48,139.79,134.52,134.53,87.94,51.64,48.51,39.58,19.33,65.14,43.1,35.6,27.15,84.18,45.15,138.8,male,39.98
bmi_hi_m_0044,165.6,43.3,123.26,118.75,116.9,74.13,47.08,42.49,34.73,17.53,56.48,38.09,34.04,25.6,79.81,42.21,112.5,male,36.37
bmi_hi_m_0045,181.8,47.97,140.43,139.27,132.91,89.21,50.94,48.64,39.14,19.92,63.07,42.31,38.36,27.18,91.72,48.56,147.6,male,40.65
bmi_hi_m_0046,182.0,46.11,123.33,120.72,121.87,75.97,43.89,43.27,35.73,19.11,56.49,40.32,38.46,29.46,92.64,48.36,120.0,male,33.08
bmi_hi_m_0047,168.1,47.97,138.67,131.39,123.5,80.15,49.31,45.63,37.0,19.19,61.57,40.14,33.02,23.19,82.76,44.26,126.9,male,39.66
bmi_hi_m_0048,194.8,46.8,134.31,129.23,135.32,88.2,47.86,44.34,37.12,19.92,61.46,44.92,40.25,28.32,99.75,53.87,143.3,male,34.73
bmi_hi_m_0049,172.1,45.42,124.09,116.6,116.44,74.88,47.34,43.72,36.31,18.71,57.52,38.32,35.57,25.4,88.24,46.03,113.3,male,33.02
bmi_hi_m_0050,178.4,45.76,126.17,125.56,122.87,78.69,48.29,43.76,35.76,19.15,58.72,39.91,36.97,27.91,91.39,47.07,125.7,male,36.2
bmi_hi_m_0051,174.7,49.6,138.9,139.14,131.06,89.33,49.94,54.1,40.92,19.56,63.34,42.78,34.9,25.92,84.62,44.53,143.0,male,41.14
bmi_hi_m_0052,171.2,48.92,137.27,128.06,125.06,80.67,48.92,47.68,38.7,19.67,59.9,41.0,35.53,24.99,87.0,45.5,129.8,male,37.14
bmi_hi_m_0053,161.0,42.93,123.26,121.04,117.64,74.1,44.14,39.06,32.91,18.36,55.69,39.02,33.25,24.39,79.18,40.02,106.5,male,38.52
bmi_hi_m_0054,183.3,44.76,127.46,125.53,117.29,75.4,46.11,44.11,36.55,18.78,55.61,38.93,38.01,27.41,94.61,50.25,122.6,male,35.82
bmi_hi_m_0055,184.2,50.32,142.46,140.8,135.25,82.21,48.86,47.04,39.93,20.4,64.41,44.41,40.29,29.47,94.78,47.71,145.7,male,39.92
bmi_hi_m_0056,166.5,43.57,124.8,120.59,118.22,76.58,45.52,44.42,35.06,18.39,59.77,38.87,33.72,24.69,81.83,43.02,115.7,male,36.97
bmi_hi_m_0057,174.0,45.99,123.2,124.9,118.86,74.21,42.65,40.46,33.45,18.77,54.76,39.68,38.09,27.05,91.23,47.33,113.1,male,36.54
bmi_hi_m_0058,172.7,46.09,133.66,129.16,119.8,79.1,45.97,42.03,34.36,18.97,60.73,40.01,34.78,24.72,88.4,44.15,125.3,male,38.68
bmi_hi_m_0059,180.9,44.94,125.71,129.29,124.56,82.13,44.5,43.7,35.62,18.67,58.13,40.44,34.7,25.65,92.14,47.58,124.7,male,37.84
bmi_hi_m_0060,167.7,44.93,131.85,132.61,120.34,78.89,43.02,44.13,34.83,18.15,59.57,40.11,35.0,26.13,89.37,44.81,118.8,male,41.6
bmi_hi_m_0061,175.3,50.1,138.35,141.48,126.57,84.17,47.55,45.46,36.68,19.25,63.82,41.4,38.05,28.18,85.82,45.52,136.8,male,41.79
bmi_hi_m_0062,184.4,47.64,136.25,129.54,127.65,79.17,46.66,43.31,36.37,20.71,59.76,42.83,38.44,27.93,95.18,46.92,136.6,male,36.16
bmi_hi_m_0063,172.6,43.86,120.7,114.85,118.36,72.21,42.99,39.78,32.25,18.07,55.96,39.85,36.66,27.66,90.26,45.65,106.0,male,32.83
bmi_hi_m_0064,172.1,41.46,113.25,117.2,119.14,75.54,42.54,39.74,32.43,18.63,56.25,40.23,35.61,25.49,84.12,44.15,106.7,male,35.34
bmi_hi_m_0065,182.2,48.86,142.31,135.63,127.62,82.19,48.98,49.24,38.92,20.72,61.49,41.58,37.78,27.12,91.48,48.97,139.8,male,38.68
bmi_hi_m_0066,177.5,43.19,127.75,125.38,126.11,78.99,45.54,43.34,34.79,19.05,56.9,40.67,36.07,26.53,87.39,45.73,121.5,male,37.45
bmi_hi_m_0067,172.6,43.21,126.0,109.78,114.82,79.65,47.69,46.4,37.53,18.39,57.51,37.41,37.27,27.63,90.1,47.55,118.4,male,30.43
bmi_hi_m_0068,181.4,49.88,140.64,135.24,129.55,83.58,50.86,49.53,38.52,19.89,62.03,42.79,36.93,27.46,89.71,47.94,143.2,male,38.21
bmi_hi_m_0069,168.4,44.48,121.97,117.72,118.29,74.78,45.77,42.67,34.59,18.52,57.2,39.0,33.58,24.74,83.64,43.02,111.5,male,34.75
bmi_hi_m_0070,184.7,49.14,142.07,141.17,129.38,83.31,48.72,50.93,40.71,20.68,64.08,41.61,39.33,28.77,94.42,50.44,145.2,male,40.47
bmi_hi_m_0071,175.6,47.19,143.88,136.1,127.59,80.69,47.98,45.88,37.56,19.82,63.95,41.65,37.16,25.98,90.81,46.0,136.4,male,40.72
bmi_hi_m_0072,175.7,42.52,125.55,120.62,121.47,76.12,43.59,41.2,33.82,18.41,55.85,40.22,36.11,27.9,86.3,47.92,118.6,male,35.86
bmi_hi_m_0073,170.6,47.14,135.26,139.03,129.44,85.86,47.18,44.95,37.76,20.39,59.19,43.43,34.1,28.43,85.89,45.24,135.3,male,42.83
bmi_hi_m_0074,175.6,48.27,139.7,131.4,130.85,87.29,53.22,49.62,39.57,21.46,63.89,43.99,36.6,27.14,89.9,45.37,140.1,male,38.2
bmi_hi_m_0075,175.1,45.71,131.97,123.11,118.72,72.81,41.6,41.6,32.44,18.05,60.65,39.79,37.14,27.27,92.15,45.58,115.1,male,35.62
bmi_hi_m_0076,184.3,48.73,148.19,137.63,138.03,88.98,50.84,52.7,41.99,19.89,65.59,45.32,38.26,28.76,95.2,48.71,153.7,male,39.24
bmi_hi_m_0077,183.1,46.86,137.37,126.74,130.36,83.09,48.34,48.69,38.17,19.81,61.18,42.01,38.15,28.08,95.98,50.89,138.2,male,35.44
bmi_hi_m_0078,181.7,44.85,130.95,123.76,123.7,82.15,51.01,46.27,36.07,19.99,57.72,39.84,36.24,27.18,90.29,48.68,132.2,male,35.22
bmi_hi_m_0079,195.5,51.59,148.17,156.98,150.95,98.0,54.88,51.16,40.25,20.97,65.96,48.56,40.37,29.99,98.51,53.07,169.6,male,43.8
bmi_hi_m_0080,171.3,45.52,118.77,112.15,113.17,71.81,42.03,42.38,35.18,18.4,57.81,37.39,35.27,24.61,86.08,43.91,106.4,male,30.69
bmi_hi_m_0081,171.8,46.06,129.22,123.99,119.68,79.76,46.96,44.41,37.2,19.1,61.86,39.1,35.55,28.51,93.66,46.84,122.7,male,36.46
bmi_hi_m_0082,179.5,43.92,129.02,131.27,128.6,83.33,50.94,42.96,33.9,20.16,59.35,42.35,36.95,27.28,89.35,47.37,129.3,male,39.39
bmi_hi_m_0083,175.9,43.18,128.17,119.68,120.03,77.04,48.87,43.22,34.46,18.82,59.26,38.43,36.63,26.9,88.15,45.74,120.6,male,35.05
bmi_hi_m_0084,174.4,48.5,139.04,136.94,133.38,86.34,48.47,45.79,36.74,19.72,61.57,44.07,35.87,25.43,87.35,45.94,139.8,male,40.73
bmi_hi_m_0085,176.0,48.04,135.25,131.4,130.93,86.49,49.98,46.85,37.86,19.58,61.34,42.5,35.2,26.15,90.27,46.97,138.0,male,38.24
bmi_hi_m_0086,174.4,44.89,126.94,135.4,124.87,80.16,47.06,45.23,36.59,18.31,57.54,41.0,34.87,25.13,85.58,44.79,126.4,male,41.59
bmi_hi_m_0087,179.7,43.7,128.38,128.18,127.15,79.2,43.61,41.37,33.55,18.04,59.28,42.58,36.13,26.28,90.73,47.87,122.2,male,38.1
bmi_hi_m_0088,183.1,48.4,144.23,145.19,138.81,88.59,52.28,49.58,39.62,21.0,63.61,45.29,39.45,29.28,91.41,49.24,150.9,male,42.62
bmi_hi_m_0089,192.4,43.43,129.27,120.44,127.44,80.19,49.0,41.15,34.69,18.57,57.73,42.2,39.85,28.55,101.98,50.9,130.6,male,32.57
bmi_hi_m_0090,172.8,50.03,140.73,130.07,127.2,77.08,47.26,44.95,37.8,19.52,65.02,42.59,37.06,26.22,86.83,46.64,130.8,male,37.28
bmi_hi_m_0091,177.4,45.35,134.91,132.38,124.01,78.75,46.32,45.3,36.72,18.74,60.98,41.64,38.63,27.48,88.33,45.21,127.2,male,39.61
bmi_hi_m_0092,179.6,50.64,137.77,133.55,130.6,85.72,49.5,47.7,38.37,19.84,62.55,42.6,37.91,28.46,91.15,48.6,139.4,male,37.42
bmi_hi_m_0093,185.7,49.98,146.89,138.67,134.62,88.77,52.5,53.98,39.05,20.06,64.7,42.98,39.19,29.44,93.89,48.89,157.4,male,38.92
bmi_hi_m_0094,172.7,47.47,133.82,130.14,127.13,82.78,47.62,48.68,37.7,19.11,60.14,42.05,37.24,26.1,87.42,46.28,129.3,male,38.5
bmi_hi_m_0095,176.8,44.44,125.14,117.87,122.32,74.9,43.89,42.57,35.1,18.98,58.27,40.23,37.24,28.18,91.45,48.61,117.2,male,33.36
bmi_hi_m_0096,174.0,48.47,136.99,138.62,128.49,86.7,49.42,48.19,38.46,19.59,63.42,39.88,35.47,26.09,89.48,44.03,142.2,male,41.51
bmi_hi_m_0097,180.9,48.84,142.94,128.2,128.21,82.11,50.83,48.26,38.88,19.84,62.73,41.85,37.33,26.94,90.63,48.09,137.7,male,35.57
bmi_hi_m_0098,167.8,48.41,137.36,129.58,124.48,79.57,47.0,47.18,37.75,20.0,61.35,40.31,35.7,26.45,81.99,44.49,127.2,male,38.7
bmi_hi_m_0099,176.4,45.97,130.49,124.93,127.76,80.15,49.17,42.51,34.77,19.1,60.44,40.67,37.67,26.29,86.81,46.03,128.8,male,36.14
bmi_hi_m_0100,178.6,47.08,135.3,136.12,130.27,84.22,48.71,44.56,35.11,19.29,62.42,42.75,38.68,29.02,88.54,46.4,134.6,male,40.26
bmi_hi_m_0101,172.0,47.66,130.4,140.94,127.17,83.51,48.2,47.13,37.78,19.02,59.64,42.4,36.2,26.04,84.32,44.42,131.8,male,43.14
bmi_hi_m_0102,175.0,43.08,120.21,113.4,117.43,75.74,46.78,42.89,34.78,19.05,57.96,39.63,36.94,28.69,94.61,48.31,117.3,male,32.06
bmi_hi_m_0103,167.4,44.08,117.98,110.61,112.42,65.86,41.11,38.48,34.26,18.1,55.3,37.66,36.66,26.72,85.23,42.18,98.6,male,31.34
bmi_hi_m_0104,179.8,42.71,126.11,118.97,122.75,76.1,46.93,43.37,37.55,19.64,57.82,40.12,38.49,27.73,90.91,49.34,122.5,male,34.26
bmi_hi_m_0105,175.4,47.73,138.87,137.11,139.22,89.92,50.15,45.94,37.25,19.93,61.4,45.19,36.96,27.29,87.25,43.33,144.4,male,40.95
bmi_hi_m_0106,174.9,45.08,139.03,134.29,124.44,82.2,46.91,44.92,35.12,18.35,61.85,41.34,37.87,27.64,91.47,48.09,132.2,male,40.96
bmi_hi_m_0107,167.3,43.22,120.09,112.18,119.03,75.23,44.3,43.15,33.18,18.15,56.27,39.42,35.35,25.29,82.68,44.39,109.6,male,32.7
