char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
bmi_lo_f_0147,female,hourglass,1.336,41.3,11.66,167.3,38.5,28.04,72.9,59.77,80.37,29.2,23.18,23.13,48.06,31.25,33.43,24.4,43.76,46.04,-1.0,-1.0,0.0,0.0429,0.0,1.0,0.4715,-0.5,-0.362,-0.5,-0.5,-0.042,1.0,0.6462,1.0,-0.3,-0.0513,0.7601,-1.0,0.0632,-0.1061,0.8098,0.4887,0.1888,167.44,43.38,31.03,75.96,62.06,83.81,30.05,22.9,22.72,47.42,30.9,33.07,24.23,43.68,45.94,0.7437,0.7405,1.373,1.398,1.5379,1.5346,1.2197,1.224,1.1025,1.1033,0.4005,0.3956,0.4823,0.4829,0.5281,0.5711,0.3489,0.3702,0.7299,0.7327,1.0521,1.0517,0.7418,0.7411,0.9978,0.9921,0.479,0.5176
bmi_lo_f_0148,female,hourglass,1.23,45.6,15.93,163.0,39.43,28.96,74.44,62.25,83.3,29.54,26.16,23.93,49.85,32.55,31.59,25.64,45.04,44.83,-1.0,-1.0,0.0,0.0664,0.0,1.0,0.4078,-0.5,-1.0,-0.5,-0.5,0.0709,1.0,0.5543,0.7476,-0.3,-0.1173,0.8603,-1.0,0.0,-0.0593,0.8941,0.3413,0.4595,163.41,43.35,31.43,76.93,64.15,86.1,30.35,25.69,23.04,49.13,32.12,31.34,25.51,44.68,44.45,0.7473,0.7451,1.3615,1.3793,1.5315,1.5296,1.1958,1.1992,1.119,1.1192,0.3968,0.3945,0.5248,0.5229,0.5297,0.5635,0.3477,0.365,0.8116,0.814,0.9953,0.9949,0.8037,0.7998,0.9148,0.8968,0.4733,0.5035
bmi_lo_f_0149,female,hourglass,1.376,46.6,11.46,170.0,39.35,30.11,73.65,57.69,85.75,31.74,23.18,22.83,51.53,31.86,35.42,26.5,42.21,46.26,-1.0,-1.0,0.0803,0.0,0.0,1.0,0.6005,-0.5,0.4328,-0.5,-0.5,0.1295,0.9706,1.0,1.0,-0.0514,-0.0343,0.8265,-1.0,0.8186,-0.1733,1.0,0.6454,0.1525,170.12,43.46,33.47,76.55,61.1,87.95,32.6,22.71,22.51,49.93,31.04,35.14,26.36,42.24,46.24,0.6728,0.6947,1.3069,1.2985,1.6174,1.6086,1.2767,1.2529,1.1643,1.1489,0.431,0.4259,0.4498,0.4548,0.5343,0.5677,0.3511,0.3806,0.7482,0.7501,1.0959,1.0947,0.7276,0.7316,0.9849,0.9912,0.4589,0.4941
bmi_lo_f_0150,female,pear,0.524,50.3,17.45,172.0,41.37,30.79,76.98,68.24,85.01,30.84,25.55,23.72,48.66,33.92,35.83,25.31,43.52,45.3,0.6277,-1.0,-0.0,0.0993,0.0,1.0,0.2745,-0.5,1.0,-0.5,-0.5,0.0379,1.0,0.0512,-1.0,-0.1416,-0.0795,1.0,-0.6101,0.0,-0.0959,0.5252,0.6975,0.3415,172.0,43.4,31.79,78.23,69.18,86.43,31.3,25.45,23.52,48.54,33.81,35.66,25.23,43.52,45.3,0.8027,0.8004,1.3436,1.3652,1.4346,1.4357,1.1281,1.1308,1.1043,1.1048,0.4006,0.4001,0.5251,0.5243,0.5374,0.5548,0.3622,0.3678,0.7064,0.7075,1.0409,1.0409,0.7532,0.7527,0.9284,0.9242,0.4866,0.5021
bmi_lo_f_0151,female,pear,1.547,37.9,22.48,157.6,38.66,29.84,69.23,66.69,85.12,27.11,23.7,22.03,51.34,31.07,31.43,22.61,39.04,42.2,1.0,-0.5246,0.0,0.0294,0.0,0.9395,0.376,-0.5,-1.0,-0.5,-0.5,-0.191,0.8077,0.9478,1.0,-0.2116,-0.2107,0.6685,-0.4699,0.0,-0.3154,1.0,0.3332,0.214,157.67,43.38,32.71,72.28,69.05,88.72,29.46,23.15,21.68,49.56,30.18,31.07,22.44,39.0,42.15,0.7835,0.7783,1.2956,1.3262,1.6524,1.6421,1.0381,1.0468,1.2295,1.2274,0.3916,0.4076,0.4616,0.4671,0.5584,0.6002,0.3506,0.3687,0.7194,0.7222,1.0809,1.0808,0.7628,0.7671,0.9295,0.9365,0.4542,0.489
bmi_lo_f_0152,female,hourglass,1.733,40.2,17.32,160.8,36.12,31.56,76.8,61.78,83.88,28.31,23.2,22.2,46.87,31.17,33.1,22.71,42.01,40.4,-1.0,-0.7373,0.0,0.0,0.0,1.0,0.8642,-0.5,0.503,-0.5,-0.5,-0.1966,1.0,0.6451,-1.0,0.4555,-0.3009,0.918,-1.0,0.2001,-0.1721,0.3466,0.4443,0.3362,161.03,43.34,35.23,81.12,64.8,88.82,29.41,23.21,22.19,46.88,31.18,32.43,22.41,41.77,40.17,0.7365,0.7296,1.1445,1.2302,1.5037,1.5035,1.2431,1.2519,1.0922,1.0949,0.3686,0.3625,0.495,0.4951,0.4703,0.5343,0.3763,0.3966,0.6861,0.691,0.9617,0.9617,0.7443,0.7444,0.9569,0.9561,0.4306,0.488
bmi_lo_f_0153,female,pear,0.888,50.8,18.19,170.2,40.63,29.94,78.83,67.01,86.36,30.46,25.46,24.43,52.38,33.22,34.11,24.96,44.55,47.03,-0.4872,-1.0,0.0,0.1101,0.0,1.0,0.3425,-0.5,-0.1842,-0.5,-0.5,0.0116,1.0,0.0463,1.0,-0.3,-0.0055,0.8386,-1.0,0.0,-0.0705,0.9861,0.5562,0.2666,170.24,43.39,31.69,80.65,68.32,88.34,31.6,25.05,23.61,51.76,32.85,33.92,24.88,44.54,47.01,0.7759,0.7734,1.357,1.3692,1.5768,1.5756,1.1764,1.1805,1.0955,1.0954,0.3864,0.3918,0.4861,0.484,0.5154,0.538,0.3467,0.3587,0.7318,0.7335,1.0557,1.0555,0.7664,0.7626,0.9595,0.9425,0.4705,0.4912
bmi_lo_f_0154,female,pear,1.424,43.2,21.02,160.2,38.75,28.28,73.47,67.13,84.98,28.75,22.37,23.58,50.26,32.34,34.18,24.19,41.7,43.65,1.0,-0.8863,0.0,0.0819,0.0,1.0,0.3166,-0.5,-0.9499,-0.5,-0.5,-0.0595,1.0,0.7634,1.0,-0.3,-0.1487,0.7702,-1.0,0.0,-0.1913,0.7946,0.5531,-0.0192,160.26,43.42,31.54,76.43,69.33,88.3,30.79,22.03,23.22,49.2,31.78,33.84,24.03,41.73,43.65,0.79,0.7852,1.3702,1.3767,1.5541,1.5481,1.0944,1.1024,1.1567,1.1553,0.3913,0.4029,0.4451,0.4478,0.5274,0.5681,0.3328,0.3572,0.7077,0.7101,1.0468,1.046,0.6917,0.6932,1.0541,1.054,0.456,0.4917
bmi_lo_f_0155,female,pear,1.21,47.1,24.44,163.0,38.57,31.65,83.71,70.19,90.78,30.15,24.43,23.87,51.93,31.43,34.01,24.62,41.33,44.29,-1.0,-0.5015,0.0,0.0913,0.0,1.0,0.6586,-0.5,0.2387,-0.5,-0.5,-0.0267,1.0,0.7696,-1.0,-0.068,-0.1271,0.6825,-1.0,0.0,-0.2038,0.8934,0.5309,0.2196,163.15,43.37,34.03,86.58,72.25,94.01,31.02,24.26,23.4,51.79,31.33,33.59,24.43,41.19,44.14,0.7732,0.7685,1.2186,1.2745,1.6522,1.653,1.1926,1.1983,1.0845,1.0858,0.3602,0.3583,0.4704,0.4684,0.4608,0.5009,0.3486,0.362,0.7239,0.7273,1.0716,1.0716,0.7773,0.7743,0.9771,0.9646,0.4249,0.4613
bmi_lo_f_0156,female,hourglass,1.451,40.6,7.9,170.7,38.45,28.9,74.41,54.76,81.25,29.52,20.9,21.4,43.94,31.99,35.32,24.8,41.1,45.95,-1.0,-1.0,0.0,0.0,0.0,1.0,0.7182,-0.5,1.0,-0.5,-0.5,-0.0146,0.8931,1.0,-1.0,-0.247,-0.0415,1.0,-0.5578,0.4353,-0.1986,0.8826,0.6369,0.1015,170.7,43.39,31.79,77.71,58.76,82.85,30.43,21.23,21.63,46.21,31.69,34.89,24.6,41.31,46.11,0.674,0.7092,1.3304,1.3649,1.3736,1.4582,1.3588,1.3225,1.0919,1.0661,0.3967,0.3916,0.4756,0.4594,0.5167,0.5584,0.3557,0.3837,0.7022,0.7051,1.118,1.1162,0.6533,0.6699,1.0239,1.0188,0.4732,0.5237
bmi_lo_f_0157,female,rectangle,1.914,40.7,9.5,165.4,37.56,29.8,80.87,52.0,83.51,28.63,22.31,21.91,46.51,33.83,32.19,22.59,39.77,44.28,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-0.3617,1.0,-0.5,-0.5,-0.2009,0.9132,1.0,-1.0,-0.1802,-0.1207,1.0,-1.0,0.3139,-0.2646,1.0,0.3814,0.1913,165.62,43.31,32.62,86.2,59.39,84.77,29.94,22.0,21.7,47.61,31.68,31.67,22.35,39.83,44.25,0.6227,0.7006,1.2604,1.3277,1.3748,1.5028,1.5552,1.4514,1.0326,0.9834,0.354,0.3473,0.4797,0.4621,0.4644,0.5024,0.3568,0.3848,0.7018,0.7057,1.1134,1.111,0.6595,0.6944,0.9821,0.9864,0.4498,0.5109
bmi_lo_f_0158,female,rectangle,1.233,33.8,19.61,151.6,39.13,28.35,80.63,65.7,79.25,27.94,24.13,21.5,47.11,29.04,32.15,22.32,37.96,40.18,1.0,-0.4155,0.0,0.026,0.0,1.0,0.8616,-0.5,-1.0,-0.5,-0.5,-0.2147,0.8095,0.2944,1.0,-0.3,-0.3106,0.5141,-1.0,0.0,-0.3711,0.8066,0.3948,0.3564,151.98,43.37,30.97,83.42,67.65,82.1,29.28,23.94,21.38,46.55,28.76,31.82,22.17,37.63,39.82,0.829,0.824,1.3802,1.4004,1.6222,1.6186,1.2272,1.2331,0.9829,0.9842,0.3465,0.351,0.5122,0.5143,0.4853,0.5199,0.3577,0.3772,0.6942,0.6967,1.0585,1.0582,0.8309,0.8324,0.891,0.8931,0.4938,0.5283
bmi_lo_f_0159,female,pear,1.072,46.1,23.04,164.5,39.62,31.89,76.84,69.67,89.05,29.76,25.33,24.36,48.66,32.21,32.8,24.08,39.86,44.8,-1.0,-0.5592,0.0,0.0796,0.0,1.0,0.4064,-0.5,0.6862,-0.5,-0.5,-0.0654,1.0,0.7946,-1.0,0.1073,-0.1011,0.7998,-1.0,0.0,-0.2631,0.3553,0.4443,0.3263,164.6,43.33,33.75,79.1,71.38,91.68,30.75,24.89,23.23,48.3,31.94,32.51,23.95,39.77,44.7,0.7824,0.7786,1.2424,1.2839,1.5107,1.5122,1.1029,1.1082,1.1589,1.159,0.3873,0.3887,0.5206,0.5153,0.5156,0.5478,0.3581,0.3681,0.7341,0.7367,1.1239,1.124,0.7864,0.7793,0.9617,0.9333,0.4449,0.4726
bmi_lo_f_0160,female,rectangle,1.446,42.8,15.4,159.9,37.86,30.4,80.93,58.3,84.91,29.38,22.96,22.78,48.2,33.35,32.21,20.86,38.83,41.58,-1.0,-1.0,0.0224,-0.0,0.0,1.0,0.9571,-0.5,0.6435,-0.5,-0.5,-0.3465,1.0,1.0,-1.0,0.0731,-0.2383,1.0,-1.0,0.3437,-0.3064,0.7694,0.3916,0.2134,160.08,43.34,33.91,84.08,61.01,87.3,30.17,22.49,22.29,47.94,31.86,31.72,20.65,38.82,41.51,0.6866,0.6989,1.2454,1.2781,1.4453,1.5047,1.3882,1.3781,1.0492,1.0383,0.363,0.3588,0.4763,0.4691,0.4678,0.5155,0.358,0.3884,0.6476,0.651,1.0708,1.0693,0.6885,0.7059,0.9922,0.9911,0.4459,0.4964
bmi_lo_f_0161,female,hourglass,1.036,44.3,18.93,161.9,39.06,31.15,76.86,63.5,85.64,28.6,22.36,22.0,48.96,31.53,32.65,24.65,39.87,44.41,-1.0,-0.6166,0.0,0.0271,0.0,1.0,0.6703,-0.5,0.2836,-0.5,-0.5,-0.0205,0.9017,1.0,-1.0,-0.1331,-0.1194,0.9028,-1.0,0.0,-0.2686,0.9708,0.424,0.166,162.03,43.34,33.31,79.45,65.34,88.62,29.3,22.38,22.01,48.99,31.55,32.29,24.47,39.75,44.27,0.7415,0.7373,1.2539,1.3011,1.5528,1.5528,1.2104,1.2159,1.1142,1.1154,0.3721,0.3688,0.4567,0.4568,0.5082,0.5455,0.3637,0.3759,0.755,0.7578,1.1139,1.1137,0.7092,0.7094,0.9839,0.9835,0.4561,0.4891
bmi_lo_f_0162,female,hourglass,1.82,38.4,8.46,168.4,37.34,27.3,71.96,54.56,78.8,26.89,21.42,21.41,47.72,28.79,34.56,24.13,43.6,47.76,-1.0,-1.0,0.0,0.0,0.0,1.0,0.6974,-0.5,-0.4695,-0.5,-0.5,-0.0694,0.8385,1.0,1.0,-0.3,0.0257,0.5425,-1.0,0.0,-0.114,1.0,0.5766,0.1007,168.54,43.41,31.4,76.56,58.77,83.09,28.62,21.21,21.26,46.99,28.42,34.12,23.93,43.58,47.7,0.6924,0.7073,1.3678,1.3825,1.6575,1.6534,1.3189,1.3027,1.0951,1.0853,0.3737,0.3738,0.4489,0.4514,0.5189,0.567,0.3464,0.3779,0.6982,0.7013,1.0954,1.0945,0.744,0.7463,0.9995,1.0024,0.4739,0.5224
bmi_lo_f_0163,female,hourglass,1.046,40.9,14.97,168.5,40.0,30.25,71.22,60.96,82.89,27.1,23.09,22.85,48.23,29.72,35.8,23.77,43.22,45.74,-1.0,-0.6241,0.0,0.0,0.0,1.0,0.5641,-0.5,0.0254,-0.5,-0.5,-0.0951,1.0,1.0,1.0,-0.2086,-0.0607,0.6761,-1.0,0.0,-0.1304,1.0,0.6936,0.2835,168.55,43.43,32.23,73.46,62.56,85.39,28.65,22.74,22.19,47.64,29.39,35.54,23.66,43.2,45.71,0.7354,0.7326,1.3223,1.3475,1.6228,1.621,1.1683,1.1742,1.1639,1.1624,0.3805,0.39,0.4787,0.4773,0.5616,0.5912,0.3649,0.3774,0.664,0.6657,1.0583,1.0581,0.7769,0.7737,0.9896,0.9758,0.4826,0.5086
bmi_lo_f_0164,female,hourglass,1.861,37.6,15.67,158.7,36.64,30.9,72.59,57.96,84.85,29.05,22.62,22.51,46.15,30.85,33.75,23.31,37.87,41.98,-1.0,-1.0,0.0,0.0,0.0,1.0,0.6779,-0.5,0.5677,-0.5,-0.5,-0.1432,1.0,1.0,-1.0,0.1981,-0.2239,1.0,-1.0,0.3777,-0.3556,0.7248,0.5015,0.3119,158.93,43.36,34.64,76.59,61.63,88.67,30.16,23.0,22.21,48.14,31.69,33.17,23.05,37.75,41.82,0.6831,0.695,1.1858,1.2517,1.4959,1.5191,1.2524,1.2427,1.1689,1.1577,0.4002,0.3938,0.4901,0.4778,0.5048,0.5661,0.3642,0.3907,0.6907,0.6949,1.1085,1.1078,0.7332,0.7258,0.9951,0.9657,0.4318,0.489
bmi_lo_f_0165,female,pear,1.298,38.4,19.07,160.6,37.93,29.37,74.77,68.6,80.29,28.69,22.28,22.14,43.35,30.07,31.77,23.02,40.93,42.81,-1.0,0.4231,0.0,0.0,0.0,1.0,0.7428,-0.5,0.129,-0.5,-0.5,-0.1611,0.9955,0.8094,-1.0,-0.092,-0.1921,0.7681,-1.0,0.2317,-0.2155,0.3813,0.3502,0.2278,160.77,43.33,32.03,77.99,71.1,83.89,29.54,22.29,22.15,43.36,30.08,31.31,22.8,40.76,42.64,0.8544,0.8475,1.2915,1.3528,1.4416,1.4415,1.0899,1.0969,1.0738,1.0757,0.3837,0.3788,0.514,0.5141,0.5073,0.5556,0.3658,0.3818,0.7246,0.7282,1.0459,1.0461,0.7409,0.741,0.9937,0.9937,0.4724,0.5165
bmi_lo_f_0166,female,hourglass,0.931,49.3,17.41,163.9,40.2,31.1,80.85,62.24,87.93,31.32,24.83,24.54,54.38,34.76,33.73,25.12,42.53,41.96,-1.0,-1.0,0.3647,0.0197,0.0,1.0,0.4808,-0.5,0.0296,-0.5,-0.5,-0.0048,0.9929,1.0,1.0,-0.24,-0.2179,0.9454,-1.0,0.0844,-0.1531,1.0,0.4965,-0.1218,164.0,43.61,33.21,82.99,63.9,90.12,31.89,24.65,24.42,53.76,34.44,33.46,24.99,42.47,41.89,0.7078,0.7091,1.2926,1.3132,1.5644,1.561,1.299,1.2987,1.0876,1.0859,0.3874,0.3843,0.4566,0.4585,0.4972,0.5255,0.3537,0.3685,0.7447,0.7469,0.9866,0.9863,0.7143,0.7157,0.9883,0.9907,0.4572,0.4839
bmi_lo_f_0167,female,hourglass,1.781,38.7,13.09,164.1,36.78,29.04,70.33,58.46,82.5,29.05,22.44,23.17,50.86,33.71,33.42,23.9,39.75,43.79,-1.0,-1.0,-0.0,0.0147,0.2346,1.0,0.392,-0.5,0.3274,-0.5,-0.5,-0.0917,1.0,1.0,1.0,-0.1987,-0.1474,1.0,-1.0,0.0468,-0.2889,1.0,0.4755,0.0184,164.3,43.38,32.8,74.26,61.62,86.86,30.17,22.05,22.61,50.04,33.02,32.88,23.65,39.61,43.62,0.7086,0.7094,1.2665,1.3226,1.5088,1.5154,1.203,1.2051,1.173,1.1697,0.4131,0.4063,0.4412,0.4406,0.523,0.5842,0.352,0.3776,0.7151,0.7193,1.1016,1.1012,0.6657,0.6678,1.0325,1.0254,0.4458,0.4994
bmi_lo_f_0168,female,hourglass,1.259,36.0,19.39,156.2,38.11,30.96,70.75,63.58,84.26,29.09,23.42,20.99,45.3,30.61,30.15,21.71,40.39,41.77,-1.0,-0.7489,0.0,0.0283,0.0,1.0,0.4491,-0.5,-0.4449,-0.5,-0.5,-0.2685,0.7343,1.0,-1.0,0.2096,-0.2364,0.7596,-1.0,0.1599,-0.2386,0.1804,0.224,0.2876,156.36,43.3,33.58,73.78,65.87,87.93,29.95,23.43,21.0,45.32,30.62,29.7,21.5,40.23,41.61,0.7546,0.7491,1.2309,1.2895,1.4799,1.4801,1.1128,1.1201,1.191,1.1918,0.4112,0.4059,0.517,0.517,0.5387,0.5869,0.3674,0.3819,0.7201,0.7239,1.0342,1.0343,0.7651,0.7652,0.8962,0.8963,0.4523,0.4924
bmi_lo_f_0169,female,rectangle,1.083,39.8,16.38,164.9,38.98,29.49,78.68,64.84,80.64,27.91,23.33,20.79,46.95,28.23,33.12,24.39,42.93,43.14,1.0,-0.3422,0.0,0.0051,0.0,1.0,0.8492,-0.5,0.5171,-0.5,-0.5,-0.0433,0.733,0.6946,-1.0,-0.3,-0.1776,0.4886,-1.0,0.0,-0.1291,0.9897,0.4636,0.3339,165.02,43.35,31.77,81.42,66.79,83.59,28.73,23.3,20.77,46.83,28.17,32.76,24.22,42.82,43.02,0.8041,0.799,1.3218,1.3645,1.6631,1.6624,1.2134,1.219,1.0249,1.0267,0.3547,0.3529,0.4969,0.4975,0.4954,0.5324,0.3657,0.3801,0.7364,0.7393,1.0049,1.0047,0.8264,0.8271,0.8911,0.8914,0.4834,0.5186
bmi_lo_f_0170,female,pear,1.696,32.9,17.87,152.3,36.79,28.81,73.28,62.57,79.35,27.44,22.82,23.05,45.68,31.23,31.25,20.89,37.52,39.31,-1.0,-0.2883,0.0,0.0073,0.0,1.0,0.6826,-0.5,-0.1111,-0.5,-0.5,-0.3426,1.0,0.8426,-1.0,-0.1809,-0.3414,0.8867,-1.0,0.0,-0.3684,0.6777,0.3083,0.2333,152.49,43.32,32.05,77.29,65.5,83.85,28.75,22.52,22.24,45.44,31.04,30.69,20.65,37.33,39.12,0.7885,0.7812,1.277,1.3516,1.4627,1.4639,1.1712,1.18,1.0828,1.0849,0.3745,0.372,0.4996,0.4956,0.502,0.5605,0.3631,0.3822,0.6685,0.6729,1.0477,1.048,0.7307,0.7255,1.0101,0.9876,0.4636,0.5166
bmi_lo_f_0171,female,hourglass,0.792,50.9,21.76,168.5,39.95,32.07,85.12,70.44,91.56,33.51,22.66,21.4,49.27,31.06,34.16,24.29,39.57,46.84,-1.0,-0.7635,0.0,0.1038,0.0,1.0,0.6159,-0.5,1.0,-0.5,-0.5,-0.0515,0.6236,1.0,-0.7402,0.0707,-0.0075,0.6087,-1.0,0.6284,-0.2755,0.3565,0.5536,-0.0026,168.5,43.36,33.76,87.14,71.89,93.84,34.06,22.67,21.41,49.28,31.07,33.86,24.15,39.57,46.84,0.7693,0.7661,1.2457,1.2844,1.5863,1.5861,1.2084,1.2121,1.0757,1.0769,0.3937,0.3909,0.4599,0.46,0.4693,0.4976,0.3503,0.3598,0.7111,0.7132,1.1837,1.1837,0.7296,0.7296,0.9444,0.9444,0.4363,0.4621
bmi_lo_f_0172,female,hourglass,1.35,41.4,17.79,161.7,37.75,30.97,77.2,62.49,85.35,29.32,21.25,21.35,47.61,30.75,33.34,23.23,41.26,42.95,-1.0,-0.9049,0.0,0.0351,0.0,1.0,0.6806,-0.5,0.2741,-0.5,-0.5,-0.1468,0.7732,1.0,-1.0,0.1108,-0.1867,0.7622,-1.0,0.1653,-0.2044,0.527,0.475,0.0116,161.88,43.36,33.79,80.57,64.85,89.23,30.21,21.26,21.36,47.63,30.76,32.84,23.0,41.08,42.77,0.7322,0.7268,1.2189,1.2832,1.5483,1.5484,1.2354,1.2424,1.1056,1.1075,0.3798,0.375,0.4463,0.4464,0.489,0.5382,0.3629,0.3787,0.6968,0.7004,1.041,1.0411,0.6911,0.6912,1.0047,1.0047,0.4423,0.4859
bmi_lo_f_0173,female,pear,1.276,45.8,22.75,158.7,40.02,28.23,75.78,69.38,85.54,29.22,24.48,21.78,51.19,31.17,33.07,24.78,41.96,42.88,1.0,-0.9118,0.0,0.1099,0.0,1.0,0.2527,-0.5,-1.0,-0.5,-0.5,-0.0024,0.6311,0.3182,1.0,-0.3,-0.1933,0.4979,-1.0,0.0,-0.1882,0.7086,0.4711,0.1424,159.03,43.39,31.23,78.08,71.05,87.95,31.54,24.0,21.49,49.71,30.43,32.88,24.68,41.75,42.63,0.8111,0.8078,1.4176,1.3894,1.6423,1.6336,1.0922,1.0989,1.1288,1.1264,0.3856,0.4039,0.4782,0.4828,0.5281,0.5557,0.33,0.3551,0.7493,0.7506,1.0219,1.0211,0.7854,0.7887,0.8897,0.8954,0.4679,0.4933
bmi_lo_f_0174,female,pear,1.24,43.6,21.16,163.3,38.64,30.39,77.5,67.18,86.56,28.7,24.61,22.78,50.4,29.39,32.9,24.64,42.21,44.86,1.0,-0.6464,0.0,0.0472,0.0,1.0,0.6288,-0.5,-0.4314,-0.5,-0.5,-0.0225,0.9801,0.9474,0.4483,-0.1891,-0.1018,0.5074,-1.0,0.0,-0.1747,1.0,0.4418,0.3622,163.42,43.37,32.87,80.4,69.31,89.87,29.86,24.46,22.68,49.92,29.16,32.51,24.45,42.1,44.74,0.7761,0.7712,1.2715,1.3194,1.7149,1.7119,1.1536,1.16,1.1169,1.1178,0.3703,0.3714,0.4883,0.49,0.4986,0.5394,0.3511,0.3658,0.7489,0.7521,1.0628,1.0627,0.8374,0.8388,0.9256,0.9272,0.4464,0.4826
bmi_lo_f_0175,female,rectangle,0.333,46.1,20.07,162.0,41.99,31.35,86.5,65.9,88.7,32.07,25.83,23.24,50.51,32.44,31.68,23.19,41.34,43.95,-1.0,-1.0,-0.0,0.0883,0.0,1.0,0.7168,-0.5,-0.3734,-0.5,-0.5,-0.1323,0.989,0.8375,0.3928,-0.3,-0.1368,0.8433,-1.0,0.3155,-0.2073,0.9254,0.3702,0.414,162.04,43.34,32.06,87.35,66.48,89.62,32.29,25.82,23.23,50.47,32.42,31.57,23.14,41.3,43.91,0.743,0.7418,1.3394,1.3518,1.557,1.5568,1.3126,1.3139,1.0254,1.026,0.3708,0.3697,0.5114,0.5116,0.4854,0.4962,0.3534,0.3577,0.732,0.733,1.0631,1.0632,0.7962,0.7964,0.8997,0.8997,0.4734,0.4836
bmi_lo_f_0176,female,hourglass,1.131,47.3,24.97,161.1,39.09,32.31,77.75,69.94,91.28,30.35,25.46,24.21,50.07,33.13,32.52,23.17,40.21,43.73,-1.0,-0.8016,0.0,0.1007,0.0,1.0,0.362,-0.5,0.1629,-0.5,-0.5,-0.1446,1.0,0.7708,-1.0,0.1964,-0.1492,0.8795,-1.0,0.0,-0.2483,0.3466,0.4194,0.3044,161.22,43.34,34.44,80.26,71.83,94.26,31.28,25.19,23.48,49.85,32.96,32.16,23.01,40.09,43.6,0.7662,0.762,1.2098,1.2584,1.5113,1.5124,1.1117,1.1174,1.174,1.1744,0.3904,0.3897,0.5085,0.5053,0.5028,0.54,0.354,0.3654,0.7125,0.7155,1.0875,1.0876,0.7685,0.7643,0.9509,0.9321,0.4282,0.4598
bmi_lo_f_0177,female,hourglass,0.553,51.0,20.87,170.7,41.94,33.53,85.68,64.09,92.38,28.6,25.17,22.73,53.33,34.43,31.94,23.51,42.97,44.28,-1.0,-1.0,0.0,0.0115,0.0,0.6248,0.9398,-0.5,-0.755,-0.5,-0.5,-0.1091,0.7629,1.0,1.0,0.0831,-0.1197,1.0,1.0,0.0,-0.1406,0.9226,0.397,0.263,170.71,43.54,34.87,86.63,64.99,92.85,29.57,24.87,22.54,52.97,33.55,31.82,23.45,43.06,44.34,0.6938,0.6999,1.2508,1.2486,1.5489,1.5788,1.3369,1.333,1.0782,1.0718,0.3338,0.3413,0.472,0.4695,0.4895,0.5026,0.363,0.3756,0.7361,0.737,1.0305,1.0297,0.731,0.7413,0.9031,0.9063,0.454,0.4689
bmi_lo_f_0178,female,hourglass,1.061,40.9,16.05,162.8,38.95,31.19,79.36,61.05,85.07,30.0,23.09,22.36,48.23,29.64,33.0,21.82,41.63,42.66,-1.0,-0.9781,0.0,0.0273,0.0,1.0,0.7735,-0.5,0.4651,-0.5,-0.5,-0.2617,0.971,1.0,-1.0,-0.0201,-0.1979,0.6307,-1.0,0.3334,-0.1876,0.7718,0.4612,0.2502,162.94,43.35,33.39,82.07,62.87,88.12,30.71,23.1,22.37,48.25,29.65,32.6,21.65,41.49,42.52,0.7176,0.7135,1.2488,1.2983,1.6272,1.6273,1.2999,1.3054,1.072,1.0737,0.378,0.3742,0.4787,0.4788,0.4908,0.5282,0.3666,0.3789,0.6612,0.6641,1.0247,1.0248,0.779,0.7791,0.9684,0.9684,0.4579,0.4919
