char_id,gender,age,group,somatotype,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,chest_circ_pred_cm,waist_circ_pred_cm,hip_circ_pred_cm,thigh_circ_pred_cm,bicep_circ_pred_cm,neck_circ_pred_cm
char_01983,male,39,obese,apple,0.97,0.3863,0.3832,0.4393,0.4198,0.6774,0.6589,0.4031,0.7031,0.5251,,balanced,0.7554,0.2466,160.0,145.0,160.0,105.0,52.0,60.0
char_01984,male,32,athletic_lean,v_shape,0.0012,0.5596,0.4587,0.3158,0.3809,0.5328,0.5165,0.3149,0.5843,0.2843,,pull_dominant,0.4063,0.4699,106.1,81.7,97.7,57.9,33.2,35.8
char_01985,male,32,obese,apple,0.8569,0.8039,0.4712,0.6417,0.4099,0.4739,0.5049,0.3417,0.5671,0.3887,,balanced,0.4649,0.6889,160.0,145.0,160.0,105.0,52.0,60.0
char_01986,female,21,normal,pear,0.1709,0.6058,0.3336,0.5727,0.2967,0.3469,0.5967,0.5007,0.331,0.5764,,balanced,0.8493,0.461,103.7,98.0,116.4,65.1,33.0,37.5
char_01987,female,23,athletic_hyper,hourglass,0.024,0.8124,0.2472,0.3965,0.3488,0.2521,0.3287,0.3668,0.3371,0.5521,,balanced,0.4946,0.7838,104.2,80.5,98.3,57.5,30.4,35.2
char_01988,male,15,overweight,rectangle,0.5516,0.685,0.4276,0.5371,0.4372,0.5691,0.4436,0.3292,0.6292,0.5244,,balanced,0.2882,0.8898,160.0,140.6,157.3,91.1,49.2,52.1
char_01989,male,14,underweight,rectangle,0.114,0.1888,0.3958,0.1256,0.2023,0.3523,0.0958,0.3958,0.1906,0.2496,,balanced,0.5287,0.4902,89.0,88.6,104.2,58.2,29.6,34.9
char_01990,female,20,obese,apple,0.896,0.5263,0.232,0.5521,0.6895,0.3895,0.4586,0.4282,0.5405,0.4714,,balanced,0.2791,0.6234,150.0,145.0,160.0,105.4,48.9,57.6
char_01991,male,33,overweight,apple,0.5327,0.5774,0.4283,0.3295,0.3366,0.3281,0.5828,0.3119,0.6119,0.4397,,balanced,0.2077,0.5911,152.1,135.7,150.8,86.2,45.8,49.7
char_01992,male,16,normal,pear,0.1559,0.3354,0.4142,0.4812,0.4784,0.3595,0.5048,0.5013,0.4119,0.6595,,balanced,0.8696,0.515,97.3,94.7,113.1,63.5,32.4,36.7
char_01993,female,26,overweight,rectangle,0.404,0.6549,0.3162,0.6052,0.3052,0.4412,0.5947,0.3439,0.4389,0.5804,,balanced,0.6881,0.6035,118.4,123.3,141.2,78.5,38.8,43.9
char_01994,male,24,obese,apple,0.6603,0.8482,0.4141,0.5834,0.6815,0.3815,0.5687,0.4091,0.6144,0.5027,,balanced,0.4097,0.3546,160.0,145.0,160.0,100.6,52.0,56.7
char_01995,male,28,normal,rectangle,0.3279,0.2525,0.5129,0.4375,0.2118,0.1773,0.2138,0.4595,0.1829,0.1595,,balanced,0.4031,0.2286,102.7,112.3,126.4,70.4,35.8,41.0
char_01996,male,17,normal,pear,0.1657,0.0765,0.4644,0.3877,0.4407,0.6055,0.4267,0.3523,0.6523,0.4878,,balanced,0.6141,0.2555,84.6,94.5,109.9,60.2,29.7,35.4
char_01997,female,28,athletic_lean,rectangle,0.013,0.5571,0.2234,0.2624,0.2665,0.4406,0.3383,0.1406,0.213,0.345,,balanced,0.3988,0.4686,99.0,81.2,96.5,55.3,28.6,34.0
char_01998,female,21,overweight,pear,0.4221,0.4306,0.3556,0.3791,0.498,0.4049,0.2466,0.3782,0.4478,0.198,,balanced,0.788,0.7393,116.3,123.7,141.7,77.9,37.5,43.0
char_01999,female,23,obese,apple,0.7732,0.6272,0.3149,0.4957,0.3368,0.54,0.4392,0.4254,0.6368,0.5198,,balanced,0.6784,0.2652,150.0,145.0,160.0,101.9,47.8,54.6
char_02000,female,36,normal,pear,0.2527,0.3346,0.2782,0.3559,0.6559,0.5907,0.37,0.4786,0.5677,0.567,,balanced,0.8706,0.6351,104.7,104.2,122.0,67.1,32.7,37.9
char_02001,male,35,overweight,rectangle,0.4913,0.7504,0.3656,0.3123,0.5417,0.6123,0.4886,0.3212,0.4988,0.4093,,balanced,0.8957,0.635,157.1,139.9,160.0,92.8,48.9,50.9
char_02002,male,19,obese,apple,0.6212,0.4177,0.4664,0.2465,0.5465,0.373,0.3384,0.3805,0.3763,0.3035,,balanced,0.4149,0.6225,160.0,145.0,160.0,90.6,45.4,51.1
char_02003,female,40,overweight,apple,0.5713,0.8954,0.2676,0.635,0.3609,0.4063,0.4414,0.335,0.565,0.6007,,balanced,0.6228,0.7568,140.2,145.0,160.0,91.9,45.0,50.5
char_02004,male,19,normal,pear,0.2948,0.0519,0.5003,0.5901,0.4479,0.3008,0.5875,0.485,0.4913,0.6008,,balanced,0.604,0.7986,93.0,103.7,120.2,65.7,31.4,37.7
char_02005,male,26,normal,pear,0.2921,0.1437,0.2939,0.3884,0.6492,0.4697,0.6441,0.6884,0.5412,0.4757,,balanced,0.8919,0.3165,97.0,107.5,125.0,68.3,32.6,38.2
char_02006,male,20,athletic_hyper,hourglass,0.0652,0.6692,0.446,0.15,0.1678,0.4013,0.403,0.2802,0.4436,0.45,,lower_dominant,0.5254,0.825,114.1,86.5,104.5,62.8,36.3,38.1
char_02007,female,25,overweight,rectangle,0.5437,0.8465,0.3294,0.4395,0.7291,0.4535,0.6702,0.7395,0.6447,0.5714,,balanced,0.7515,0.5066,137.0,143.0,160.0,90.3,44.2,49.2
char_02008,female,35,overweight,pear,0.482,0.2073,0.203,0.4411,0.4803,0.3342,0.6342,0.3984,0.6098,0.5171,,balanced,0.6555,0.5359,121.4,127.5,143.4,78.3,36.8,43.2
char_02009,male,18,athletic_lean,v_shape,0.1357,0.5197,0.411,0.4435,0.4567,0.5379,0.4639,0.3707,0.4795,0.6707,,balanced,0.2611,0.6286,105.3,93.1,108.3,63.5,35.3,38.5
char_02010,male,37,underweight,v_shape,0.034,0.3959,0.363,0.655,0.5839,0.5568,0.654,0.7287,0.4984,0.4287,,balanced,0.4176,0.4192,97.2,83.6,98.9,57.1,31.1,35.1
char_02011,female,20,athletic_lean,hourglass,0.0384,0.4927,0.283,0.5266,0.6781,0.5031,0.4725,0.3781,0.5193,0.5737,,pull_dominant,0.5471,0.8336,100.3,80.4,97.1,55.5,28.6,33.9
char_02012,male,21,obese,apple,0.6002,0.3587,0.3306,0.4229,0.3574,0.3959,0.6523,0.6224,0.4306,0.3523,,balanced,0.2013,0.6923,154.1,138.3,153.0,85.5,43.0,49.0
char_02013,male,15,normal,v_shape,0.1977,0.8105,0.4912,0.479,0.3665,0.352,0.4505,0.4648,0.652,0.6044,,balanced,0.4142,0.8912,126.9,102.6,120.6,73.1,42.9,43.4
char_02014,female,21,athletic_lean,hourglass,0.0042,0.5586,0.3225,0.5287,0.2399,0.5318,0.2967,0.2752,0.4332,0.5399,,balanced,0.5483,0.7521,101.0,77.7,94.6,54.3,28.3,33.4
char_02015,male,16,underweight,rectangle,0.1179,0.0557,0.4425,0.6336,0.3336,0.4471,0.5588,0.5467,0.5266,0.4989,,balanced,0.4769,0.8082,84.3,84.9,100.7,55.6,27.4,33.6
char_02016,male,32,underweight,pear,0.0383,0.1807,0.4426,0.3095,0.6095,0.3498,0.4844,0.4383,0.3162,0.4773,,balanced,0.8814,0.5562,90.2,80.0,98.3,54.3,27.1,32.4
char_02017,male,25,underweight,pear,0.0722,0.1282,0.4988,0.5508,0.6537,0.6426,0.8243,0.5243,0.7676,0.7609,,balanced,0.6518,0.2369,84.4,86.2,102.0,56.3,28.4,33.7
char_02018,female,26,underweight,rectangle,0.0939,0.3313,0.2925,0.3464,0.3668,0.4888,0.5184,0.4085,0.6464,0.5427,,balanced,0.3545,0.4172,96.3,88.0,102.1,57.2,29.0,34.8
char_02019,male,21,underweight,hourglass,0.0358,0.1573,0.4289,0.4154,0.187,0.1159,0.2628,0.4159,0.2243,0.2644,,balanced,0.5278,0.7887,88.6,77.9,94.2,52.7,26.8,32.6
char_02020,male,25,underweight,rectangle,0.0041,0.1395,0.4678,0.4052,0.4218,0.5676,0.6157,0.4324,0.6178,0.3178,,balanced,0.5602,0.6955,88.5,75.5,91.8,51.2,26.0,31.8
char_02021,male,27,normal,rectangle,0.3403,0.8716,0.4406,0.308,0.2654,0.3455,0.4276,0.5088,0.4601,0.5654,,balanced,0.6268,0.822,143.6,121.3,141.0,84.3,48.1,48.1
char_02022,male,19,underweight,pear,0.1195,0.2791,0.3925,0.5586,0.6194,0.6047,0.5671,0.8285,0.6504,0.8586,,balanced,0.8157,0.8055,95.9,87.2,105.7,59.3,30.1,35.0
char_02023,female,22,overweight,pear,0.47,0.1077,0.2215,0.6293,0.4042,0.5503,0.3301,0.4309,0.4506,0.3293,,balanced,0.6647,0.4997,118.9,125.3,141.0,76.6,35.9,42.4
char_02024,female,39,overweight,rectangle,0.548,0.6528,0.2851,0.6266,0.5971,0.3744,0.3266,0.5768,0.4481,0.4085,,balanced,0.6316,0.8077,132.7,139.7,157.8,87.6,42.2,48.1
char_02025,male,35,overweight,pear,0.3933,0.3032,0.4821,0.4696,0.501,0.5569,0.4679,0.6572,0.5268,0.3572,,balanced,0.7077,0.8459,115.6,118.8,136.7,76.3,37.8,42.9
char_02026,male,23,normal,rectangle,0.3271,0.9549,0.3085,0.2669,0.3476,0.524,0.54,0.3765,0.24,0.3636,,balanced,0.8374,0.2188,140.2,123.3,143.5,85.4,48.6,47.6
char_02027,female,34,obese,apple,0.6005,0.3422,0.3104,0.4091,0.6134,0.4718,0.6073,0.6264,0.3472,0.3264,,balanced,0.399,0.4912,137.5,140.6,155.4,85.0,40.5,47.3
char_02028,female,37,athletic_hyper,hourglass,0.0052,0.8598,0.3105,0.5026,0.5143,0.7327,0.4764,0.6562,0.5444,0.7764,,lower_dominant,0.5047,0.8184,104.7,78.1,96.4,56.7,30.3,34.9
char_02029,male,21,obese,apple,0.601,0.0818,0.4385,0.2805,0.5592,0.2686,0.3667,0.4202,0.5509,0.5686,,balanced,0.2377,0.3275,141.2,135.8,149.4,81.3,38.7,46.5
char_02030,male,25,obese,apple,0.838,0.4761,0.5093,0.6102,0.3931,0.6307,0.3698,0.5095,0.4739,0.6698,,balanced,0.8949,0.6051,160.0,145.0,160.0,105.0,52.0,59.9
char_02031,male,32,underweight,hourglass,0.04,0.245,0.3711,0.4858,0.5587,0.6398,0.4835,0.4848,0.6178,0.3398,,balanced,0.5639,0.7879,92.5,79.2,95.8,54.2,28.1,33.3
char_02032,female,40,overweight,pear,0.358,0.354,0.2915,0.654,0.8441,0.9248,0.6248,0.7279,0.831,0.8758,,balanced,0.5967,0.5017,110.5,115.2,131.0,72.1,35.1,40.9
char_02033,male,30,obese,apple,0.7206,0.0947,0.3543,0.7385,0.5161,0.6899,0.4385,0.4438,0.4442,0.6969,,balanced,0.3289,0.3892,160.0,145.0,160.0,88.5,41.2,49.8
char_02034,female,31,obese,rectangle,0.6028,0.2247,0.3895,0.6555,0.5736,0.4122,0.6399,0.6809,0.3809,0.4576,,balanced,0.6047,0.553,134.9,142.1,158.1,85.8,40.1,46.9
char_02035,female,26,athletic_lean,hourglass,0.0004,0.5346,0.2372,0.5726,0.5449,0.3388,0.478,0.2726,0.5247,0.3362,,lower_dominant,0.5451,0.7639,101.4,77.6,94.3,54.2,28.1,33.3
char_02036,male,26,normal,v_shape,0.2097,0.7325,0.517,0.3524,0.5036,0.5918,0.4087,0.6073,0.6524,0.4636,,balanced,0.2266,0.6035,121.0,103.7,119.4,71.4,41.5,42.7
char_02037,female,19,underweight,rectangle,0.0872,0.1566,0.3194,0.7264,0.693,0.6193,0.464,0.5996,0.4264,0.5522,,balanced,0.3792,0.4921,95.0,86.1,100.0,55.6,27.8,33.8
char_02038,male,20,normal,v_shape,0.1849,0.4421,0.5313,0.6915,0.4453,0.4818,0.5248,0.6958,0.3958,0.4395,,balanced,0.3559,0.3806,101.6,99.3,114.1,65.6,35.7,39.2
char_02039,female,25,overweight,rectangle,0.5426,0.8111,0.3642,0.7101,0.7526,0.4526,0.6201,0.6583,0.5597,0.4609,,balanced,0.4278,0.7499,133.7,139.0,156.3,87.4,43.3,48.9
char_02040,male,24,overweight,rectangle,0.4898,0.4573,0.4084,0.1531,0.3772,0.3251,0.293,0.4531,0.254,0.2435,,balanced,0.3323,0.7398,137.4,129.8,145.4,82.5,42.7,47.3
char_02041,female,30,athletic_hyper,hourglass,0.0665,0.7954,0.3367,0.614,0.4448,0.314,0.5375,0.5011,0.3171,0.588,,upper_dominant,0.5688,0.804,103.9,84.5,102.7,59.5,31.4,36.0
char_02042,male,35,obese,apple,0.6542,0.0082,0.4569,0.6501,0.3501,0.4567,0.5995,0.5277,0.404,0.587,,balanced,0.4564,0.6426,148.6,143.0,158.6,85.7,39.3,47.5
char_02043,female,30,athletic_hyper,hourglass,0.093,0.7717,0.3594,0.3483,0.6065,0.6411,0.5348,0.3808,0.6483,0.5677,,balanced,0.5156,0.8519,103.0,86.7,104.6,60.5,31.8,36.5
char_02044,female,24,normal,pear,0.3472,0.0856,0.374,0.6916,0.4009,0.6379,0.4789,0.4673,0.7009,0.4508,,balanced,0.587,0.4354,106.0,112.1,126.9,68.9,33.2,39.2
char_02045,female,40,normal,v_shape,0.1663,0.8417,0.3724,0.6412,0.365,0.3502,0.5311,0.5496,0.6502,0.3797,,balanced,0.2035,0.408,103.4,96.1,111.4,64.0,33.9,38.6
char_02046,female,20,athletic_lean,hourglass,0.0014,0.598,0.3413,0.5651,0.4421,0.5817,0.5184,0.3373,0.6028,0.3028,,pull_dominant,0.555,0.7447,101.4,77.5,94.6,54.5,28.5,33.5
char_02047,female,34,underweight,rectangle,0.0409,0.395,0.3163,0.5765,0.6658,0.4235,0.4119,0.4639,0.5,0.3658,,balanced,0.2996,0.7914,96.9,80.6,95.4,54.5,27.9,33.7
char_02048,male,26,athletic_lean,v_shape,0.1242,0.5543,0.344,0.4184,0.6362,0.4584,0.448,0.6411,0.3411,0.5197,,lower_dominant,0.4191,0.2288,103.5,94.5,109.9,64.1,35.8,38.4
char_02049,female,39,athletic_hyper,v_shape,0.1115,0.9726,0.2787,0.5933,0.4383,0.5737,0.5729,0.3195,0.6156,0.6195,,lower_dominant,0.4095,0.8232,105.8,89.7,107.8,63.2,33.6,38.0
char_02050,female,39,athletic_hyper,hourglass,0.0516,0.9027,0.328,0.6736,0.5057,0.6939,0.5853,0.6697,0.4581,0.3939,,lower_dominant,0.4939,0.7383,104.8,83.6,101.8,59.6,31.8,36.2
char_02051,female,25,athletic_hyper,rectangle,0.0946,0.8926,0.3762,0.4376,0.4419,0.3627,0.2806,0.5618,0.2618,0.3184,,balanced,0.6065,0.5716,105.2,89.4,107.9,62.3,33.0,37.2
char_02052,female,33,athletic_lean,hourglass,0.007,0.5191,0.2073,0.3225,0.3711,0.247,0.2493,0.2429,0.0906,0.1508,,upper_dominant,0.5204,0.761,101.1,78.4,94.8,54.5,28.1,33.5
char_02053,male,19,overweight,rectangle,0.5865,0.058,0.3143,0.366,0.4316,0.666,0.4196,0.4204,0.6007,0.4134,,balanced,0.4214,0.7375,137.1,133.6,149.2,81.2,38.0,45.5
char_02054,male,25,athletic_hyper,hourglass,0.0336,0.6859,0.4023,0.4244,0.6298,0.3696,0.6489,0.4074,0.5587,0.3489,,balanced,0.5577,0.8278,115.5,83.2,101.6,61.3,35.6,37.4
char_02055,male,25,athletic_hyper,hourglass,0.0013,0.9682,0.4821,0.7843,0.4843,0.5527,0.7446,0.5102,0.7717,0.7423,,balanced,0.5528,0.7576,134.1,83.8,103.7,65.6,41.2,39.8
char_02056,male,34,overweight,pear,0.4829,0.046,0.4334,0.5595,0.4389,0.5607,0.6646,0.3717,0.4216,0.6717,,balanced,0.8297,0.7971,118.1,125.4,143.8,77.7,35.6,42.5
char_02057,female,40,normal,pear,0.2285,0.0807,0.3957,0.5706,0.3684,0.4704,0.6684,0.5579,0.6134,0.5636,,balanced,0.8893,0.2304,96.6,102.1,118.5,64.0,30.9,36.2
char_02058,female,24,obese,apple,0.8798,0.5902,0.2266,0.5648,0.5703,0.4158,0.5886,0.4048,0.2886,0.4041,,balanced,0.2306,0.772,150.0,145.0,160.0,105.2,49.1,57.7
char_02059,male,25,athletic_lean,v_shape,0.1184,0.4339,0.483,0.3721,0.274,0.3673,0.4564,0.5655,0.5368,0.574,,balanced,0.3565,0.7527,100.7,90.0,105.7,61.4,33.5,37.3
char_02060,male,24,athletic_hyper,hourglass,0.0481,0.8295,0.4052,0.4512,0.5587,0.5818,0.7512,0.5377,0.499,0.6124,,upper_dominant,0.5249,0.7171,123.3,87.4,106.0,65.1,39.1,39.3
char_02061,female,22,obese,apple,0.7208,0.8371,0.2926,0.3401,0.6112,0.4114,0.3112,0.4104,0.3804,0.527,,balanced,0.369,0.7227,150.0,145.0,160.0,98.9,47.9,54.5
char_02062,male,14,athletic_lean,hourglass,0.0397,0.6317,0.4798,0.3283,0.6238,0.6236,0.3238,0.3436,0.3991,0.5884,,balanced,0.5522,0.8274,112.1,83.3,101.4,60.8,34.9,37.1
char_02063,female,36,overweight,rectangle,0.5013,0.0969,0.3221,0.5508,0.5209,0.7494,0.778,0.478,0.6517,0.6776,,balanced,0.5736,0.4005,121.6,128.6,143.5,77.7,36.6,43.2
char_02064,male,25,athletic_hyper,hourglass,0.0659,0.7569,0.4879,0.6123,0.4319,0.6767,0.6636,0.6821,0.3821,0.5537,,balanced,0.5533,0.7863,119.4,88.1,106.7,64.9,38.2,39.1
char_02065,male,29,overweight,pear,0.4336,0.4419,0.3781,0.8299,0.6721,0.6194,0.7678,0.5299,0.7648,0.5896,,balanced,0.6159,0.498,126.8,125.7,142.4,80.3,40.9,45.4
char_02066,male,18,overweight,pear,0.5042,0.1057,0.4434,0.4694,0.6227,0.5443,0.6693,0.4789,0.4308,0.3693,,balanced,0.5844,0.5116,122.2,128.8,144.7,78.9,37.2,44.1
char_02067,female,24,normal,rectangle,0.2699,0.1576,0.3545,0.2992,0.3142,0.5918,0.4856,0.5056,0.2918,0.3019,,balanced,0.4661,0.7869,101.4,102.2,117.3,64.7,31.7,37.6
char_02068,male,37,obese,apple,0.8584,0.81,0.3256,0.5229,0.6046,0.5766,0.802,0.7878,0.5667,0.502,,balanced,0.5134,0.6718,160.0,145.0,160.0,105.0,52.0,60.0
char_02069,female,32,obese,apple,0.9687,0.6687,0.2315,0.3983,0.3821,0.3276,0.4559,0.1898,0.4898,0.2091,,balanced,0.3151,0.2599,150.0,145.0,160.0,108.0,50.0,58.0
char_02070,female,28,athletic_hyper,v_shape,0.0288,0.8131,0.3584,0.6318,0.605,0.425,0.6169,0.5208,0.6082,0.3318,,lower_dominant,0.428,0.76,102.6,80.6,98.0,57.3,30.5,35.2
char_02071,female,26,obese,apple,0.8912,0.6392,0.2282,0.4331,0.5,0.6664,0.3664,0.5418,0.5927,0.5111,,balanced,0.694,0.6317,150.0,145.0,160.0,108.0,50.0,58.0
char_02072,male,21,underweight,v_shape,0.0731,0.2967,0.251,0.2678,0.5024,0.4217,0.364,0.5678,0.5259,0.4243,,balanced,0.4108,0.8268,94.3,82.8,98.6,56.4,29.6,34.6
char_02073,female,26,overweight,rectangle,0.4815,0.0513,0.2506,0.4629,0.4456,0.4794,0.4636,0.7244,0.7456,0.5006,,balanced,0.5687,0.7625,118.5,124.5,140.1,76.3,35.7,42.4
char_02074,male,17,normal,v_shape,0.1952,0.9335,0.4138,0.3484,0.5313,0.3538,0.3485,0.5359,0.6484,0.3932,,balanced,0.2555,0.8255,134.7,103.3,120.9,74.6,45.2,44.4
char_02075,female,24,overweight,pear,0.4083,0.2327,0.2528,0.6485,0.3825,0.612,0.5284,0.6321,0.3485,0.5175,,balanced,0.7924,0.5992,114.0,120.4,137.4,75.0,35.5,41.4
char_02076,female,34,underweight,rectangle,0.0924,0.0436,0.3446,0.6661,0.4586,0.3661,0.3699,0.3828,0.4922,0.6492,,balanced,0.3829,0.6218,94.6,85.0,98.9,54.8,27.2,33.3
char_02077,female,28,underweight,pear,0.1116,0.005,0.2418,0.6181,0.6024,0.3181,0.4987,0.3476,0.5216,0.3715,,balanced,0.6408,0.2201,93.1,89.9,104.3,57.0,27.9,33.7
char_02078,male,30,normal,rectangle,0.1686,0.9902,0.4917,0.45,0.5209,0.4342,0.4391,0.3989,0.6989,0.4949,,balanced,0.5909,0.5944,135.7,104.0,123.8,76.3,46.3,44.4
char_02079,female,40,underweight,pear,0.1107,0.0795,0.3479,0.5637,0.3112,0.6112,0.4501,0.5318,0.3525,0.5998,,balanced,0.8481,0.8469,98.0,84.9,102.4,56.2,27.7,33.0
char_02080,female,21,overweight,apple,0.5155,0.226,0.3618,0.5578,0.541,0.5907,0.5406,0.5228,0.7193,0.4193,,balanced,0.322,0.4584,124.7,129.4,143.2,78.1,37.6,44.3
char_02081,female,23,overweight,apple,0.4906,0.2957,0.3247,0.5413,0.6612,0.7391,0.4391,0.4564,0.5816,0.6643,,balanced,0.3466,0.2122,123.0,127.6,141.3,77.2,37.6,43.9
char_02082,female,31,normal,rectangle,0.2665,0.8379,0.2565,0.584,0.5089,0.4295,0.5349,0.4098,0.7098,0.4801,,balanced,0.3222,0.5709,109.7,106.6,122.7,70.0,36.2,41.1
char_02083,female,27,overweight,pear,0.3812,0.5304,0.2501,0.5474,0.3294,0.4503,0.5711,0.2711,0.5259,0.534,,balanced,0.8544,0.4911,115.6,121.1,139.3,76.8,37.3,42.5
char_02084,male,21,obese,apple,0.9525,0.8969,0.3048,0.6664,0.6862,0.4503,0.3862,0.6118,0.4048,0.5984,,balanced,0.431,0.5764,160.0,145.0,160.0,105.0,52.0,60.0
char_02085,female,21,obese,apple,0.7237,0.0482,0.2999,0.4899,0.6125,0.6237,0.4945,0.4306,0.3237,0.4201,,balanced,0.6072,0.5298,150.0,145.0,160.0,91.5,41.3,49.3
char_02086,male,23,obese,apple,0.831,0.5944,0.2787,0.5363,0.5878,0.3726,0.3701,0.5231,0.6701,0.6209,,balanced,0.7565,0.8794,160.0,145.0,160.0,105.0,52.0,60.0
char_02087,male,24,overweight,pear,0.5261,0.3721,0.4375,0.3343,0.6343,0.3805,0.5081,0.5376,0.3493,0.4018,,balanced,0.8568,0.3934,137.8,138.4,156.6,86.8,42.2,47.5
char_02088,male,16,underweight,hourglass,0.0403,0.2586,0.4614,0.2044,0.3603,0.2344,0.4257,0.2269,0.3793,0.5044,,balanced,0.481,0.8761,92.6,78.7,95.1,54.1,28.3,33.5
char_02089,male,25,athletic_hyper,v_shape,0.0511,0.726,0.4979,0.2955,0.5272,0.3228,0.4586,0.4486,0.4859,0.5955,,balanced,0.2445,0.6975,116.6,86.6,102.9,62.7,37.4,38.6
char_02090,male,33,athletic_hyper,hourglass,0.0991,0.96,0.3549,0.3229,0.2816,0.5652,0.5142,0.5718,0.5816,0.5086,,lower_dominant,0.4861,0.8707,133.8,93.3,112.7,70.4,43.1,42.1
char_02091,male,17,overweight,rectangle,0.4561,0.0556,0.3331,0.3867,0.6421,0.4978,0.4132,0.3421,0.4288,0.5248,,balanced,0.2563,0.5472,114.1,119.2,133.2,73.0,35.1,42.1
char_02092,female,34,obese,apple,0.7078,0.3465,0.3709,0.387,0.6019,0.4574,0.4742,0.6687,0.6173,0.3687,,balanced,0.6129,0.7856,150.0,145.0,160.0,94.7,43.8,51.1
char_02093,female,30,athletic_hyper,hourglass,0.0008,0.8546,0.3193,0.4507,0.5214,0.6234,0.3887,0.6741,0.5835,0.6887,,balanced,0.5011,0.8214,104.6,77.6,95.8,56.4,30.2,34.8
char_02094,female,15,normal,v_shape,0.2112,0.7363,0.2558,0.4204,0.4938,0.6771,0.6327,0.7204,0.4372,0.5397,,balanced,0.3587,0.379,105.2,101.2,116.7,66.3,34.3,39.2
char_02095,male,25,obese,apple,0.6541,0.8163,0.4084,0.456,0.3404,0.6379,0.6404,0.5206,0.5647,0.4878,,balanced,0.2193,0.29,160.0,145.0,160.0,96.8,52.0,55.5
char_02096,female,38,obese,apple,0.8952,0.946,0.2896,0.5403,0.6157,0.5121,0.4796,0.4742,0.333,0.633,,balanced,0.4933,0.5694,150.0,145.0,160.0,108.0,50.0,58.0
char_02097,male,38,athletic_lean,hourglass,0.0274,0.5125,0.5431,0.3132,0.3677,0.3616,0.4065,0.3001,0.6001,0.3789,,lower_dominant,0.5615,0.7488,105.1,81.4,98.8,58.2,32.6,35.7
char_02098,female,32,obese,apple,0.6901,0.7468,0.2854,0.4499,0.5289,0.2818,0.3555,0.4952,0.5818,0.4106,,balanced,0.2688,0.5364,150.0,145.0,160.0,94.0,45.8,52.5
char_02099,male,23,athletic_lean,v_shape,0.0851,0.6565,0.3696,0.6237,0.6104,0.3659,0.3648,0.6648,0.4778,0.4688,,push_dominant,0.3046,0.6929,112.1,89.1,105.3,63.2,36.5,38.5
char_02100,female,27,normal,pear,0.1808,0.3199,0.2788,0.5716,0.5763,0.4418,0.5397,0.3227,0.6227,0.3433,,balanced,0.825,0.584,101.3,96.4,113.7,62.8,31.0,36.2
char_02101,female,35,athletic_lean,pear,0.0759,0.6102,0.2417,0.5314,0.418,0.4764,0.2976,0.2314,0.2958,0.3538,,upper_dominant,0.8096,0.6498,103.8,86.6,105.1,59.5,30.5,35.2
char_02102,male,25,obese,apple,0.9133,0.6979,0.433,0.4705,0.4131,0.4416,0.5047,0.7131,0.6602,0.4266,,balanced,0.4762,0.7914,160.0,145.0,160.0,105.0,52.0,60.0
char_02103,female,38,athletic_hyper,v_shape,0.123,0.8041,0.2869,0.6294,0.6155,0.5184,0.5195,0.4142,0.4857,0.3294,,balanced,0.232,0.6392,102.2,90.9,106.6,61.7,32.5,37.5
char_02104,male,39,athletic_hyper,hourglass,0.0171,0.845,0.3687,0.412,0.5051,0.4808,0.2591,0.5591,0.346,0.3974,,balanced,0.505,0.8239,125.5,83.4,102.3,63.4,38.4,38.7
char_02105,female,34,athletic_hyper,hourglass,0.0469,0.9689,0.3105,0.2775,0.2974,0.4714,0.5775,0.4019,0.5515,0.3103,,pull_dominant,0.5558,0.8299,106.7,82.8,102.0,60.0,32.2,36.4
char_02106,female,34,athletic_hyper,hourglass,0.1103,0.9474,0.3523,0.2219,0.3927,0.5219,0.4716,0.3043,0.4299,0.5194,,upper_dominant,0.5426,0.7483,106.3,90.0,108.8,63.3,33.7,37.8
char_02107,male,39,obese,apple,0.9723,0.6827,0.4552,0.3668,0.6404,0.5054,0.6258,0.3404,0.5852,0.6079,,balanced,0.5585,0.8079,160.0,145.0,160.0,105.0,52.0,60.0
char_02108,male,26,underweight,hourglass,0.0053,0.2054,0.3812,0.5072,0.5071,0.3734,0.606,0.5819,0.306,0.594,,balanced,0.5653,0.7596,91.6,75.6,92.2,51.9,26.7,32.2
char_02109,female,21,overweight,pear,0.4277,0.2216,0.3977,0.5376,0.379,0.2808,0.5406,0.5229,0.3352,0.5808,,balanced,0.6543,0.2049,113.5,123.2,138.5,75.2,36.2,42.0
char_02110,female,32,athletic_hyper,v_shape,0.0949,0.816,0.3351,0.4111,0.6249,0.7111,0.4755,0.5534,0.5618,0.6904,,balanced,0.3271,0.8877,101.8,86.6,103.6,60.5,32.0,36.8
char_02111,female,35,overweight,rectangle,0.4806,0.7409,0.2206,0.676,0.376,0.6653,0.596,0.3881,0.3782,0.4905,,balanced,0.5171,0.8022,126.4,131.0,148.5,83.2,40.9,46.6
char_02112,male,20,overweight,pear,0.3818,0.3146,0.372,0.5641,0.4237,0.5645,0.2645,0.5451,0.3624,0.2928,,balanced,0.7072,0.4749,113.6,118.6,135.5,75.5,37.5,42.5
